id_cliente,id_cuenta,tipo
C103997,C103997-T1,TC
C103998,C103998-T1,TC
C103999,C103999-T1,TC
C104000,C104000-T1,TC
C104000,C104000-T2,TC
C104001,C104001-T1,TC
C104001,C104001-T2,TC
C104001,C104001-T3,TC
C104002,C104002-T1,TC
C104002,C104002-T2,TC
C104003,C104003-T1,TC
C104004,C104004-T1,TC
C104005,C104005-T1,TC
C104006,C104006-T1,TC
C104007,C104007-T1,TC
C104007,C104007-T2,TC
C104007,C104007-T3,TC
C104008,C104008-T1,TC
C104009,C104009-T1,TC
C104009,C104009-T2,TC
C104010,C104010-T1,TC
C104011,C104011-T1,TC
C104011,C104011-T2,TC
C104012,C104012-T1,TC
C104012,C104012-T2,TC
C104013,C104013-T1,TC
C104014,C104014-T1,TC
C104015,C104015-T1,TC
C104015,C104015-T2,TC
C104016,C104016-T1,TC
C104017,C104017-T1,TC
C104018,C104018-T1,TC
C104018,C104018-T2,TC
C104018,C104018-T3,TC
C104019,C104019-T1,TC
C104019,C104019-T2,TC
C104020,C104020-T1,TC
C104021,C104021-T1,TC
C104021,C104021-T2,TC
C104022,C104022-T1,TC
C104023,C104023-T1,TC
C104023,C104023-T2,TC
C104024,C104024-T1,TC
C104025,C104025-T1,TC
C104025,C104025-T2,TC
C104026,C104026-T1,TC
C104026,C104026-T2,TC
C104026,C104026-T3,TC
C104027,C104027-T1,TC
C104028,C104028-T1,TC
C104029,C104029-T1,TC
C104029,C104029-T2,TC
C104030,C104030-T1,TC
C104031,C104031-T1,TC
C104031,C104031-T2,TC
C104031,C104031-T3,TC
C104032,C104032-T1,TC
C104032,C104032-T2,TC
C104033,C104033-T1,TC
C104034,C104034-T1,TC
C104035,C104035-T1,TC
C104035,C104035-T2,TC
C104036,C104036-T1,TC
C104037,C104037-T1,TC
C104038,C104038-T1,TC
C104039,C104039-T1,TC
C104039,C104039-T2,TC
C104039,C104039-T3,TC
C104040,C104040-T1,TC
C104040,C104040-T2,TC
C104041,C104041-T1,TC
C104042,C104042-T1,TC
C104042,C104042-T2,TC
C104043,C104043-T1,TC
C104043,C104043-T2,TC
C104043,C104043-T3,TC
C104044,C104044-T1,TC
C104045,C104045-T1,TC
C104046,C104046-T1,TC
C104047,C104047-T1,TC
C104047,C104047-T2,TC
C104048,C104048-T1,TC
C104049,C104049-T1,TC
C104050,C104050-T1,TC
C104051,C104051-T1,TC
C104051,C104051-T2,TC
C104051,C104051-T3,TC
C104052,C104052-T1,TC
C104053,C104053-T1,TC
C104054,C104054-T1,TC
C104055,C104055-T1,TC
C104055,C104055-T2,TC
C104055,C104055-T3,TC
C104056,C104056-T1,TC
C104056,C104056-T2,TC
C104057,C104057-T1,TC
C104058,C104058-T1,TC
C104059,C104059-T1,TC
C104059,C104059-T2,TC
C104060,C104060-T1,TC
C104061,C104061-T1,TC
C104061,C104061-T2,TC
C104062,C104062-T1,TC
C104062,C104062-T2,TC
C104063,C104063-T1,TC
C104064,C104064-T1,TC
C104065,C104065-T1,TC
C104066,C104066-T1,TC
C104066,C104066-T2,TC
C104066,C104066-T3,TC
C104067,C104067-T1,TC
C104068,C104068-T1,TC
C104068,C104068-T2,TC
C104069,C104069-T1,TC
C104069,C104069-T2,TC
C104069,C104069-T3,TC
C104070,C104070-T1,TC
C104071,C104071-T1,TC
C104072,C104072-T1,TC
C104072,C104072-T2,TC
C104073,C104073-T1,TC
C104074,C104074-T1,TC
C104074,C104074-T2,TC
C104075,C104075-T1,TC
C104075,C104075-T2,TC
C104076,C104076-T1,TC
C104077,C104077-T1,TC
C104077,C104077-T2,TC
C104078,C104078-T1,TC
C104079,C104079-T1,TC
C104080,C104080-T1,TC
C104080,C104080-T2,TC
C104081,C104081-T1,TC
C104081,C104081-T2,TC
C104082,C104082-T1,TC
C104082,C104082-T2,TC
C104083,C104083-T1,TC
C104083,C104083-T2,TC
C104083,C104083-T3,TC
C104084,C104084-T1,TC
C104085,C104085-T1,TC
C104086,C104086-T1,TC
C104087,C104087-T1,TC
C104087,C104087-T2,TC
C104087,C104087-T3,TC
C104088,C104088-T1,TC
C104089,C104089-T1,TC
C104090,C104090-T1,TC
C104091,C104091-T1,TC
C104091,C104091-T2,TC
C104092,C104092-T1,TC
C104092,C104092-T2,TC
C104093,C104093-T1,TC
C104093,C104093-T2,TC
C104093,C104093-T3,TC
C104094,C104094-T1,TC
C104094,C104094-T2,TC
C104094,C104094-T3,TC
C104095,C104095-T1,TC
C104096,C104096-T1,TC
C104097,C104097-T1,TC
C104098,C104098-T1,TC
C104099,C104099-T1,TC
C104099,C104099-T2,TC
C104100,C104100-T1,TC
C104101,C104101-T1,TC
C104102,C104102-T1,TC
C104103,C104103-T1,TC
C104104,C104104-T1,TC
C104104,C104104-T2,TC
C104104,C104104-T3,TC
C104105,C104105-T1,TC
C104106,C104106-T1,TC
C104107,C104107-T1,TC
C104107,C104107-T2,TC
C104108,C104108-T1,TC
C104109,C104109-T1,TC
C104110,C104110-T1,TC
C104111,C104111-T1,TC
C104112,C104112-T1,TC
C104112,C104112-T2,TC
C104112,C104112-T3,TC
C104113,C104113-T1,TC
C104114,C104114-T1,TC
C104115,C104115-T1,TC
C104116,C104116-T1,TC
C104116,C104116-T2,TC
C104117,C104117-T1,TC
C104117,C104117-T2,TC
C104118,C104118-T1,TC
C104118,C104118-T2,TC
C104118,C104118-T3,TC
C104119,C104119-T1,TC
C104120,C104120-T1,TC
C104121,C104121-T1,TC
C104122,C104122-T1,TC
C104123,C104123-T1,TC
C104124,C104124-T1,TC
C104125,C104125-T1,TC
C104125,C104125-T2,TC
C104126,C104126-T1,TC
C104126,C104126-T2,TC
C104126,C104126-T3,TC
C104127,C104127-T1,TC
C104128,C104128-T1,TC
C104128,C104128-T2,TC
C104128,C104128-T3,TC
C104129,C104129-T1,TC
C104130,C104130-T1,TC
C104131,C104131-T1,TC
C104131,C104131-T2,TC
C104132,C104132-T1,TC
C104133,C104133-T1,TC
C104133,C104133-T2,TC
C104133,C104133-T3,TC
C104134,C104134-T1,TC
C104135,C104135-T1,TC
C104135,C104135-T2,TC
C104136,C104136-T1,TC
C104136,C104136-T2,TC
C104137,C104137-T1,TC
C104138,C104138-T1,TC
C104138,C104138-T2,TC
C104138,C104138-T3,TC
C104139,C104139-T1,TC
C104140,C104140-T1,TC
C104140,C104140-T2,TC
C104141,C104141-T1,TC
C104142,C104142-T1,TC
C104142,C104142-T2,TC
C104142,C104142-T3,TC
C104143,C104143-T1,TC
C104144,C104144-T1,TC
C104144,C104144-T2,TC
C104145,C104145-T1,TC
C104146,C104146-T1,TC
C104146,C104146-T2,TC
C104146,C104146-T3,TC
C104147,C104147-T1,TC
C104147,C104147-T2,TC
C104147,C104147-T3,TC
C104148,C104148-T1,TC
C104148,C104148-T2,TC
C104148,C104148-T3,TC
C104149,C104149-T1,TC
C104149,C104149-T2,TC
C104150,C104150-T1,TC
C104151,C104151-T1,TC
C104152,C104152-T1,TC
C104152,C104152-T2,TC
C104153,C104153-T1,TC
C104154,C104154-T1,TC
C104155,C104155-T1,TC
C104155,C104155-T2,TC
C104156,C104156-T1,TC
C104156,C104156-T2,TC
C104157,C104157-T1,TC
C104158,C104158-T1,TC
C104158,C104158-T2,TC
C104159,C104159-T1,TC
C104160,C104160-T1,TC
C104160,C104160-T2,TC
C104161,C104161-T1,TC
C104162,C104162-T1,TC
C104163,C104163-T1,TC
C104164,C104164-T1,TC
C104164,C104164-T2,TC
C104164,C104164-T3,TC
C104165,C104165-T1,TC
C104166,C104166-T1,TC
C104166,C104166-T2,TC
C104166,C104166-T3,TC
C104167,C104167-T1,TC
C104168,C104168-T1,TC
C104168,C104168-T2,TC
C104169,C104169-T1,TC
C104170,C104170-T1,TC
C104171,C104171-T1,TC
C104172,C104172-T1,TC
C104172,C104172-T2,TC
C104173,C104173-T1,TC
C104174,C104174-T1,TC
C104175,C104175-T1,TC
C104176,C104176-T1,TC
C104176,C104176-T2,TC
C104177,C104177-T1,TC
C104177,C104177-T2,TC
C104178,C104178-T1,TC
C104178,C104178-T2,TC
C104179,C104179-T1,TC
C104180,C104180-T1,TC
C104180,C104180-T2,TC
C104180,C104180-T3,TC
C104181,C104181-T1,TC
C104181,C104181-T2,TC
C104182,C104182-T1,TC
C104182,C104182-T2,TC
C104182,C104182-T3,TC
C104183,C104183-T1,TC
C104184,C104184-T1,TC
C104185,C104185-T1,TC
C104185,C104185-T2,TC
C104186,C104186-T1,TC
C104187,C104187-T1,TC
C104188,C104188-T1,TC
C104189,C104189-T1,TC
C104189,C104189-T2,TC
C104190,C104190-T1,TC
C104190,C104190-T2,TC
C104190,C104190-T3,TC
C104191,C104191-T1,TC
C104192,C104192-T1,TC
C104193,C104193-T1,TC
C104194,C104194-T1,TC
C104195,C104195-T1,TC
C104196,C104196-T1,TC
C104196,C104196-T2,TC
C104197,C104197-T1,TC
C104198,C104198-T1,TC
C104199,C104199-T1,TC
C104199,C104199-T2,TC
C104200,C104200-T1,TC
C104201,C104201-T1,TC
C104201,C104201-T2,TC
C104202,C104202-T1,TC
C104203,C104203-T1,TC
C104204,C104204-T1,TC
C104205,C104205-T1,TC
C104205,C104205-T2,TC
C104206,C104206-T1,TC
C104206,C104206-T2,TC
C104206,C104206-T3,TC
C104207,C104207-T1,TC
C104208,C104208-T1,TC
C104209,C104209-T1,TC
C104210,C104210-T1,TC
C104210,C104210-T2,TC
C104211,C104211-T1,TC
C104211,C104211-T2,TC
C104212,C104212-T1,TC
C104213,C104213-T1,TC
C104213,C104213-T2,TC
C104214,C104214-T1,TC
C104214,C104214-T2,TC
C104215,C104215-T1,TC
C104216,C104216-T1,TC
C104216,C104216-T2,TC
C104216,C104216-T3,TC
C104217,C104217-T1,TC
C104217,C104217-T2,TC
C104218,C104218-T1,TC
C104219,C104219-T1,TC
C104219,C104219-T2,TC
C104220,C104220-T1,TC
C104221,C104221-T1,TC
C104221,C104221-T2,TC
C104222,C104222-T1,TC
C104222,C104222-T2,TC
C104223,C104223-T1,TC
C104223,C104223-T2,TC
C104224,C104224-T1,TC
C104224,C104224-T2,TC
C104225,C104225-T1,TC
C104225,C104225-T2,TC
C104226,C104226-T1,TC
C104226,C104226-T2,TC
C104227,C104227-T1,TC
C104228,C104228-T1,TC
C104228,C104228-T2,TC
C104228,C104228-T3,TC
C104229,C104229-T1,TC
C104230,C104230-T1,TC
C104231,C104231-T1,TC
C104231,C104231-T2,TC
C104232,C104232-T1,TC
C104233,C104233-T1,TC
C104234,C104234-T1,TC
C104235,C104235-T1,TC
C104235,C104235-T2,TC
C104236,C104236-T1,TC
C104237,C104237-T1,TC
C104238,C104238-T1,TC
C104238,C104238-T2,TC
C104238,C104238-T3,TC
C104239,C104239-T1,TC
C104239,C104239-T2,TC
C104240,C104240-T1,TC
C104240,C104240-T2,TC
C104241,C104241-T1,TC
C104242,C104242-T1,TC
C104243,C104243-T1,TC
C104243,C104243-T2,TC
C104244,C104244-T1,TC
C104245,C104245-T1,TC
C104245,C104245-T2,TC
C104246,C104246-T1,TC
C104247,C104247-T1,TC
C104248,C104248-T1,TC
C104249,C104249-T1,TC
C104250,C104250-T1,TC
C104251,C104251-T1,TC
C104251,C104251-T2,TC
C104251,C104251-T3,TC
C104252,C104252-T1,TC
C104252,C104252-T2,TC
C104253,C104253-T1,TC
C104254,C104254-T1,TC
C104255,C104255-T1,TC
C104256,C104256-T1,TC
C104256,C104256-T2,TC
C104256,C104256-T3,TC
C104257,C104257-T1,TC
C104258,C104258-T1,TC
C104259,C104259-T1,TC
C104260,C104260-T1,TC
C104260,C104260-T2,TC
C104260,C104260-T3,TC
C104261,C104261-T1,TC
C104261,C104261-T2,TC
C104262,C104262-T1,TC
C104263,C104263-T1,TC
C104264,C104264-T1,TC
C104264,C104264-T2,TC
C104265,C104265-T1,TC
C104266,C104266-T1,TC
C104267,C104267-T1,TC
C104267,C104267-T2,TC
C104268,C104268-T1,TC
C104269,C104269-T1,TC
C104269,C104269-T2,TC
C104270,C104270-T1,TC
C104271,C104271-T1,TC
C104271,C104271-T2,TC
C104272,C104272-T1,TC
C104273,C104273-T1,TC
C104274,C104274-T1,TC
C104274,C104274-T2,TC
C104275,C104275-T1,TC
C104275,C104275-T2,TC
C104276,C104276-T1,TC
C104277,C104277-T1,TC
C104277,C104277-T2,TC
C104277,C104277-T3,TC
C104278,C104278-T1,TC
C104278,C104278-T2,TC
C104278,C104278-T3,TC
C104279,C104279-T1,TC
C104279,C104279-T2,TC
C104280,C104280-T1,TC
C104281,C104281-T1,TC
C104282,C104282-T1,TC
C104283,C104283-T1,TC
C104284,C104284-T1,TC
C104285,C104285-T1,TC
C104286,C104286-T1,TC
C104287,C104287-T1,TC
C104288,C104288-T1,TC
C104288,C104288-T2,TC
C104288,C104288-T3,TC
C104289,C104289-T1,TC
C104290,C104290-T1,TC
C104290,C104290-T2,TC
C104291,C104291-T1,TC
C104292,C104292-T1,TC
C104292,C104292-T2,TC
C104293,C104293-T1,TC
C104294,C104294-T1,TC
C104295,C104295-T1,TC
C104296,C104296-T1,TC
C104296,C104296-T2,TC
C104297,C104297-T1,TC
C104298,C104298-T1,TC
C104298,C104298-T2,TC
C104299,C104299-T1,TC
C104300,C104300-T1,TC
C104301,C104301-T1,TC
C104302,C104302-T1,TC
C104303,C104303-T1,TC
C104303,C104303-T2,TC
C104304,C104304-T1,TC
C104304,C104304-T2,TC
C104305,C104305-T1,TC
C104305,C104305-T2,TC
C104306,C104306-T1,TC
C104307,C104307-T1,TC
C104307,C104307-T2,TC
C104308,C104308-T1,TC
C104308,C104308-T2,TC
C104308,C104308-T3,TC
C104309,C104309-T1,TC
C104310,C104310-T1,TC
C104311,C104311-T1,TC
C104311,C104311-T2,TC
C104312,C104312-T1,TC
C104313,C104313-T1,TC
C104314,C104314-T1,TC
C104314,C104314-T2,TC
C104314,C104314-T3,TC
C104315,C104315-T1,TC
C104315,C104315-T2,TC
C104315,C104315-T3,TC
C104316,C104316-T1,TC
C104317,C104317-T1,TC
C104318,C104318-T1,TC
C104319,C104319-T1,TC
C104320,C104320-T1,TC
C104321,C104321-T1,TC
C104321,C104321-T2,TC
C104322,C104322-T1,TC
C104323,C104323-T1,TC
C104323,C104323-T2,TC
C104324,C104324-T1,TC
C104325,C104325-T1,TC
C104325,C104325-T2,TC
C104326,C104326-T1,TC
C104327,C104327-T1,TC
C104328,C104328-T1,TC
C104328,C104328-T2,TC
C104328,C104328-T3,TC
C104329,C104329-T1,TC
C104329,C104329-T2,TC
C104330,C104330-T1,TC
C104330,C104330-T2,TC
C104331,C104331-T1,TC
C104331,C104331-T2,TC
C104332,C104332-T1,TC
C104332,C104332-T2,TC
C104333,C104333-T1,TC
C104333,C104333-T2,TC
C104334,C104334-T1,TC
C104334,C104334-T2,TC
C104335,C104335-T1,TC
C104336,C104336-T1,TC
C104337,C104337-T1,TC
C104338,C104338-T1,TC
C104338,C104338-T2,TC
C104338,C104338-T3,TC
C104339,C104339-T1,TC
C104340,C104340-T1,TC
C104341,C104341-T1,TC
C104342,C104342-T1,TC
C104343,C104343-T1,TC
C104344,C104344-T1,TC
C104344,C104344-T2,TC
C104344,C104344-T3,TC
C104345,C104345-T1,TC
C104346,C104346-T1,TC
C104347,C104347-T1,TC
C104348,C104348-T1,TC
C104348,C104348-T2,TC
C104349,C104349-T1,TC
C104350,C104350-T1,TC
C104351,C104351-T1,TC
C104352,C104352-T1,TC
C104353,C104353-T1,TC
C104353,C104353-T2,TC
C104354,C104354-T1,TC
C104355,C104355-T1,TC
C104355,C104355-T2,TC
C104356,C104356-T1,TC
C104356,C104356-T2,TC
C104357,C104357-T1,TC
C104358,C104358-T1,TC
C104359,C104359-T1,TC
C104360,C104360-T1,TC
C104361,C104361-T1,TC
C104362,C104362-T1,TC
C104362,C104362-T2,TC
C104363,C104363-T1,TC
C104363,C104363-T2,TC
C104364,C104364-T1,TC
C104365,C104365-T1,TC
C104365,C104365-T2,TC
C104365,C104365-T3,TC
C104366,C104366-T1,TC
C104367,C104367-T1,TC
C104368,C104368-T1,TC
C104368,C104368-T2,TC
C104369,C104369-T1,TC
C104369,C104369-T2,TC
C104369,C104369-T3,TC
C104370,C104370-T1,TC
C104370,C104370-T2,TC
C104371,C104371-T1,TC
C104371,C104371-T2,TC
C104372,C104372-T1,TC
C104373,C104373-T1,TC
C104374,C104374-T1,TC
C104374,C104374-T2,TC
C104375,C104375-T1,TC
C104376,C104376-T1,TC
C104376,C104376-T2,TC
C104377,C104377-T1,TC
C104377,C104377-T2,TC
C104378,C104378-T1,TC
C104379,C104379-T1,TC
C104380,C104380-T1,TC
C104380,C104380-T2,TC
C104381,C104381-T1,TC
C104381,C104381-T2,TC
C104382,C104382-T1,TC
C104382,C104382-T2,TC
C104383,C104383-T1,TC
C104384,C104384-T1,TC
C104384,C104384-T2,TC
C104385,C104385-T1,TC
C104386,C104386-T1,TC
C104387,C104387-T1,TC
C104388,C104388-T1,TC
C104389,C104389-T1,TC
C104390,C104390-T1,TC
C104391,C104391-T1,TC
C104392,C104392-T1,TC
C104393,C104393-T1,TC
C104394,C104394-T1,TC
C104395,C104395-T1,TC
C104396,C104396-T1,TC
C104397,C104397-T1,TC
C104398,C104398-T1,TC
C104399,C104399-T1,TC
C104400,C104400-T1,TC
C104401,C104401-T1,TC
C104402,C104402-T1,TC
C104402,C104402-T2,TC
C104402,C104402-T3,TC
C104403,C104403-T1,TC
C104404,C104404-T1,TC
C104404,C104404-T2,TC
C104404,C104404-T3,TC
C104405,C104405-T1,TC
C104406,C104406-T1,TC
C104406,C104406-T2,TC
C104407,C104407-T1,TC
C104408,C104408-T1,TC
C104409,C104409-T1,TC
C104409,C104409-T2,TC
C104410,C104410-T1,TC
C104411,C104411-T1,TC
C104412,C104412-T1,TC
C104412,C104412-T2,TC
C104413,C104413-T1,TC
C104414,C104414-T1,TC
C104415,C104415-T1,TC
C104416,C104416-T1,TC
C104417,C104417-T1,TC
C104417,C104417-T2,TC
C104418,C104418-T1,TC
C104419,C104419-T1,TC
C104420,C104420-T1,TC
C104421,C104421-T1,TC
C104422,C104422-T1,TC
C104422,C104422-T2,TC
C104423,C104423-T1,TC
C104424,C104424-T1,TC
C104425,C104425-T1,TC
C104426,C104426-T1,TC
C104426,C104426-T2,TC
C104426,C104426-T3,TC
C104427,C104427-T1,TC
C104428,C104428-T1,TC
C104429,C104429-T1,TC
C104430,C104430-T1,TC
C104431,C104431-T1,TC
C104432,C104432-T1,TC
C104432,C104432-T2,TC
C104432,C104432-T3,TC
C104433,C104433-T1,TC
C104433,C104433-T2,TC
C104434,C104434-T1,TC
C104434,C104434-T2,TC
C104435,C104435-T1,TC
C104436,C104436-T1,TC
C104437,C104437-T1,TC
C104437,C104437-T2,TC
C104438,C104438-T1,TC
C104438,C104438-T2,TC
C104439,C104439-T1,TC
C104439,C104439-T2,TC
C104440,C104440-T1,TC
C104441,C104441-T1,TC
C104442,C104442-T1,TC
C104443,C104443-T1,TC
C104443,C104443-T2,TC
C104443,C104443-T3,TC
C104444,C104444-T1,TC
C104445,C104445-T1,TC
C104446,C104446-T1,TC
C104447,C104447-T1,TC
C104448,C104448-T1,TC
C104448,C104448-T2,TC
C104449,C104449-T1,TC
C104450,C104450-T1,TC
C104451,C104451-T1,TC
C104452,C104452-T1,TC
C104453,C104453-T1,TC
C104453,C104453-T2,TC
C104454,C104454-T1,TC
C104455,C104455-T1,TC
C104455,C104455-T2,TC
C104456,C104456-T1,TC
C104457,C104457-T1,TC
C104458,C104458-T1,TC
C104459,C104459-T1,TC
C104459,C104459-T2,TC
C104460,C104460-T1,TC
C104461,C104461-T1,TC
C104461,C104461-T2,TC
C104462,C104462-T1,TC
C104462,C104462-T2,TC
C104463,C104463-T1,TC
C104463,C104463-T2,TC
C104464,C104464-T1,TC
C104465,C104465-T1,TC
C104465,C104465-T2,TC
C104465,C104465-T3,TC
C104466,C104466-T1,TC
C104466,C104466-T2,TC
C104466,C104466-T3,TC
C104467,C104467-T1,TC
C104467,C104467-T2,TC
C104467,C104467-T3,TC
C104468,C104468-T1,TC
C104468,C104468-T2,TC
C104469,C104469-T1,TC
C104470,C104470-T1,TC
C104470,C104470-T2,TC
C104470,C104470-T3,TC
C104471,C104471-T1,TC
C104471,C104471-T2,TC
C104472,C104472-T1,TC
C104473,C104473-T1,TC
C104473,C104473-T2,TC
C104473,C104473-T3,TC
C104474,C104474-T1,TC
C104475,C104475-T1,TC
C104475,C104475-T2,TC
C104475,C104475-T3,TC
C104476,C104476-T1,TC
C104477,C104477-T1,TC
C104477,C104477-T2,TC
C104478,C104478-T1,TC
C104479,C104479-T1,TC
C104480,C104480-T1,TC
C104481,C104481-T1,TC
C104482,C104482-T1,TC
C104483,C104483-T1,TC
C104484,C104484-T1,TC
C104484,C104484-T2,TC
C104484,C104484-T3,TC
C104485,C104485-T1,TC
C104485,C104485-T2,TC
C104486,C104486-T1,TC
C104487,C104487-T1,TC
C104488,C104488-T1,TC
C104489,C104489-T1,TC
C104489,C104489-T2,TC
C104489,C104489-T3,TC
C104490,C104490-T1,TC
C104490,C104490-T2,TC
C104491,C104491-T1,TC
C104491,C104491-T2,TC
C104491,C104491-T3,TC
C104492,C104492-T1,TC
C104492,C104492-T2,TC
C104493,C104493-T1,TC
C104494,C104494-T1,TC
C104495,C104495-T1,TC
C104496,C104496-T1,TC
C104497,C104497-T1,TC
C104497,C104497-T2,TC
C104498,C104498-T1,TC
C104498,C104498-T2,TC
C104499,C104499-T1,TC
C104499,C104499-T2,TC
C104500,C104500-T1,TC
C104501,C104501-T1,TC
C104502,C104502-T1,TC
C104502,C104502-T2,TC
C104502,C104502-T3,TC
C104503,C104503-T1,TC
C104504,C104504-T1,TC
C104505,C104505-T1,TC
C104505,C104505-T2,TC
C104505,C104505-T3,TC
C104506,C104506-T1,TC
C104506,C104506-T2,TC
C104507,C104507-T1,TC
C104508,C104508-T1,TC
C104509,C104509-T1,TC
C104510,C104510-T1,TC
C104511,C104511-T1,TC
C104512,C104512-T1,TC
C104513,C104513-T1,TC
C104514,C104514-T1,TC
C104514,C104514-T2,TC
C104515,C104515-T1,TC
C104515,C104515-T2,TC
C104516,C104516-T1,TC
C104517,C104517-T1,TC
C104518,C104518-T1,TC
C104519,C104519-T1,TC
C104519,C104519-T2,TC
C104520,C104520-T1,TC
C104520,C104520-T2,TC
C104521,C104521-T1,TC
C104521,C104521-T2,TC
C104522,C104522-T1,TC
C104523,C104523-T1,TC
C104523,C104523-T2,TC
C104523,C104523-T3,TC
C104524,C104524-T1,TC
C104525,C104525-T1,TC
C104525,C104525-T2,TC
C104526,C104526-T1,TC
C104527,C104527-T1,TC
C104527,C104527-T2,TC
C104528,C104528-T1,TC
C104529,C104529-T1,TC
C104529,C104529-T2,TC
C104529,C104529-T3,TC
C104530,C104530-T1,TC
C104530,C104530-T2,TC
C104531,C104531-T1,TC
C104532,C104532-T1,TC
C104533,C104533-T1,TC
C104534,C104534-T1,TC
C104535,C104535-T1,TC
C104535,C104535-T2,TC
C104536,C104536-T1,TC
C104537,C104537-T1,TC
C104537,C104537-T2,TC
C104537,C104537-T3,TC
C104538,C104538-T1,TC
C104539,C104539-T1,TC
C104540,C104540-T1,TC
C104540,C104540-T2,TC
C104541,C104541-T1,TC
C104542,C104542-T1,TC
C104542,C104542-T2,TC
C104543,C104543-T1,TC
C104544,C104544-T1,TC
C104545,C104545-T1,TC
C104546,C104546-T1,TC
C104547,C104547-T1,TC
C104548,C104548-T1,TC
C104549,C104549-T1,TC
C104550,C104550-T1,TC
C104551,C104551-T1,TC
C104551,C104551-T2,TC
C104551,C104551-T3,TC
C104552,C104552-T1,TC
C104552,C104552-T2,TC
C104552,C104552-T3,TC
C104553,C104553-T1,TC
C104553,C104553-T2,TC
C104554,C104554-T1,TC
C104555,C104555-T1,TC
C104555,C104555-T2,TC
C104556,C104556-T1,TC
C104556,C104556-T2,TC
C104557,C104557-T1,TC
C104557,C104557-T2,TC
C104558,C104558-T1,TC
C104559,C104559-T1,TC
C104560,C104560-T1,TC
C104561,C104561-T1,TC
C104561,C104561-T2,TC
C104561,C104561-T3,TC
C104562,C104562-T1,TC
C104563,C104563-T1,TC
C104564,C104564-T1,TC
C104565,C104565-T1,TC
C104566,C104566-T1,TC
C104567,C104567-T1,TC
C104568,C104568-T1,TC
C104568,C104568-T2,TC
C104569,C104569-T1,TC
C104569,C104569-T2,TC
C104570,C104570-T1,TC
C104571,C104571-T1,TC
C104572,C104572-T1,TC
C104573,C104573-T1,TC
C104574,C104574-T1,TC
C104575,C104575-T1,TC
C104576,C104576-T1,TC
C104577,C104577-T1,TC
C104578,C104578-T1,TC
C104579,C104579-T1,TC
C104580,C104580-T1,TC
C104580,C104580-T2,TC
C104581,C104581-T1,TC
C104581,C104581-T2,TC
C104582,C104582-T1,TC
C104583,C104583-T1,TC
C104584,C104584-T1,TC
C104584,C104584-T2,TC
C104585,C104585-T1,TC
C104586,C104586-T1,TC
C104586,C104586-T2,TC
C104587,C104587-T1,TC
C104587,C104587-T2,TC
C104588,C104588-T1,TC
C104589,C104589-T1,TC
C104590,C104590-T1,TC
C104590,C104590-T2,TC
C104591,C104591-T1,TC
C104592,C104592-T1,TC
C104593,C104593-T1,TC
C104594,C104594-T1,TC
C104594,C104594-T2,TC
C104595,C104595-T1,TC
C104595,C104595-T2,TC
C104596,C104596-T1,TC
C104597,C104597-T1,TC
C104597,C104597-T2,TC
C104598,C104598-T1,TC
C104598,C104598-T2,TC
C104599,C104599-T1,TC
C104600,C104600-T1,TC
C104601,C104601-T1,TC
C104601,C104601-T2,TC
C104602,C104602-T1,TC
C104602,C104602-T2,TC
C104602,C104602-T3,TC
C104603,C104603-T1,TC
C104604,C104604-T1,TC
C104605,C104605-T1,TC
C104605,C104605-T2,TC
C104605,C104605-T3,TC
C104606,C104606-T1,TC
C104606,C104606-T2,TC
C104606,C104606-T3,TC
C104607,C104607-T1,TC
C104607,C104607-T2,TC
C104608,C104608-T1,TC
C104609,C104609-T1,TC
C104609,C104609-T2,TC
C104609,C104609-T3,TC
C104610,C104610-T1,TC
C104610,C104610-T2,TC
C104611,C104611-T1,TC
C104611,C104611-T2,TC
C104611,C104611-T3,TC
C104612,C104612-T1,TC
C104613,C104613-T1,TC
C104613,C104613-T2,TC
C104613,C104613-T3,TC
C104614,C104614-T1,TC
C104615,C104615-T1,TC
C104616,C104616-T1,TC
C104616,C104616-T2,TC
C104617,C104617-T1,TC
C104618,C104618-T1,TC
C104618,C104618-T2,TC
C104619,C104619-T1,TC
C104620,C104620-T1,TC
C104621,C104621-T1,TC
C104621,C104621-T2,TC
C104622,C104622-T1,TC
C104623,C104623-T1,TC
C104623,C104623-T2,TC
C104624,C104624-T1,TC
C104625,C104625-T1,TC
C104626,C104626-T1,TC
C104626,C104626-T2,TC
C104626,C104626-T3,TC
C104627,C104627-T1,TC
C104628,C104628-T1,TC
C104629,C104629-T1,TC
C104629,C104629-T2,TC
C104630,C104630-T1,TC
C104631,C104631-T1,TC
C104632,C104632-T1,TC
C104633,C104633-T1,TC
C104633,C104633-T2,TC
C104634,C104634-T1,TC
C104635,C104635-T1,TC
C104636,C104636-T1,TC
C104637,C104637-T1,TC
C104638,C104638-T1,TC
C104639,C104639-T1,TC
C104639,C104639-T2,TC
C104639,C104639-T3,TC
C104640,C104640-T1,TC
C104641,C104641-T1,TC
C104642,C104642-T1,TC
C104642,C104642-T2,TC
C104643,C104643-T1,TC
C104644,C104644-T1,TC
C104644,C104644-T2,TC
C104645,C104645-T1,TC
C104646,C104646-T1,TC
C104647,C104647-T1,TC
C104647,C104647-T2,TC
C104647,C104647-T3,TC
C104648,C104648-T1,TC
C104649,C104649-T1,TC
C104650,C104650-T1,TC
