id_cliente,default_12m,lgd_real,stage_ifrs9,pd12m_sim
C00028545,0,0.337,2,0.35
C00028546,1,0.326,2,0.35
C00028547,1,0.314,2,0.35
C00028548,0,0.346,2,0.35
C00028549,1,0.325,2,0.35
C00028550,1,0.352,2,0.35
C00028551,0,0.309,2,0.35
C00028552,0,0.316,2,0.35
C00028553,1,0.339,2,0.35
C00028554,1,0.327,2,0.35
C00028555,0,0.325,2,0.35
C00028556,0,0.315,2,0.35
C00028557,1,0.34,2,0.35
C00028558,0,0.334,2,0.35
C00028559,1,0.295,2,0.35
C00028560,1,0.305,2,0.35
C00028561,0,0.313,2,0.35
C00028562,1,0.325,2,0.35
C00028563,0,0.34,2,0.35
C00028564,0,0.367,2,0.35
C00028565,0,0.315,2,0.35
C00028566,0,0.342,2,0.35
C00028567,1,0.325,2,0.35
C00028568,1,0.332,2,0.35
C00028569,0,0.329,2,0.35
C00028570,1,0.323,2,0.35
C00028571,0,0.32,2,0.35
C00028572,0,0.326,2,0.35
C00028573,0,0.314,2,0.35
C00028574,1,0.333,2,0.35
C00028575,0,0.339,2,0.35
C00028576,1,0.315,2,0.35
C00028577,0,0.319,2,0.35
C00028578,0,0.34,2,0.35
C00028579,0,0.334,2,0.35
C00028580,0,0.326,2,0.35
C00028581,1,0.342,2,0.35
C00028582,0,0.315,2,0.35
C00028583,0,0.32,2,0.35
C00028584,0,0.317,2,0.35
C00028585,1,0.36,2,0.35
C00028586,0,0.325,2,0.35
C00028587,1,0.333,2,0.35
C00028588,0,0.322,2,0.35
C00028589,0,0.339,2,0.35
C00028590,1,0.347,2,0.35
C00028591,0,0.32,2,0.35
C00028592,0,0.34,2,0.35
C00028593,1,0.333,2,0.35
C00028594,1,0.326,2,0.35
C00028595,0,0.361,2,0.35
C00028596,0,0.343,2,0.35
C00028597,0,0.305,2,0.35
C00028598,0,0.326,2,0.35
C00028599,0,0.322,2,0.35
C00028600,0,0.33,2,0.35
C00028601,0,0.322,2,0.35
C00028602,1,0.347,2,0.35
C00028603,0,0.335,2,0.35
C00028604,0,0.34,2,0.35
C00028605,0,0.344,2,0.35
C00028606,0,0.33,2,0.35
C00028607,0,0.299,2,0.35
C00028608,1,0.339,2,0.35
C00028609,0,0.33,2,0.35
C00028610,1,0.324,2,0.35
C00028611,0,0.341,2,0.35
C00028612,0,0.307,2,0.35
C00028613,0,0.324,2,0.35
C00028614,0,0.341,2,0.35
C00028615,1,0.308,2,0.35
C00028616,1,0.339,2,0.35
C00028617,0,0.318,2,0.35
C00028618,0,0.323,2,0.35
C00028619,1,0.339,2,0.35
C00028620,0,0.328,2,0.35
C00028621,1,0.374,2,0.35
C00028622,0,0.34,2,0.35
C00028623,0,0.325,2,0.35
C00028624,0,0.322,2,0.35
C00028625,0,0.335,2,0.35
C00028626,0,0.325,2,0.35
C00028627,0,0.324,2,0.35
C00028628,1,0.339,2,0.35
C00028629,0,0.309,2,0.35
C00028630,0,0.312,2,0.35
C00028631,0,0.314,2,0.35
C00028632,0,0.34,2,0.35
C00028633,0,0.34,2,0.35
C00028634,1,0.319,2,0.35
C00028635,1,0.331,2,0.35
C00028636,1,0.29,2,0.35
C00028637,1,0.341,2,0.35
C00028638,0,0.34,2,0.35
C00028639,0,0.323,2,0.35
C00028640,0,0.315,2,0.35
C00028641,1,0.344,2,0.35
C00028642,0,0.354,2,0.35
C00028643,1,0.313,2,0.35
C00028644,1,0.362,2,0.35
C00028645,0,0.331,2,0.35
C00028646,0,0.331,2,0.35
C00028647,0,0.301,2,0.35
C00028648,0,0.338,2,0.35
C00028649,0,0.325,2,0.35
C00028650,0,0.339,2,0.35
C00028651,1,0.338,2,0.35
C00028652,1,0.331,2,0.35
C00028653,0,0.32,2,0.35
C00028654,0,0.333,2,0.35
C00028655,1,0.34,2,0.35
C00028656,0,0.324,2,0.35
C00028657,1,0.326,2,0.35
C00028658,0,0.333,2,0.35
C00028659,1,0.365,2,0.35
C00028660,1,0.351,2,0.35
C00028661,1,0.327,2,0.35
C00028662,1,0.347,2,0.35
C00028663,0,0.35,2,0.35
C00028664,0,0.339,2,0.35
C00028665,1,0.312,2,0.35
C00028666,0,0.343,2,0.35
C00028667,0,0.343,2,0.35
C00028668,0,0.348,2,0.35
C00028669,0,0.296,2,0.35
C00028670,0,0.33,2,0.35
C00028671,0,0.339,2,0.35
C00028672,0,0.31,2,0.35
C00028673,0,0.31,2,0.35
C00028674,1,0.325,2,0.35
C00028675,0,0.304,2,0.35
C00028676,1,0.316,2,0.35
C00028677,1,0.351,2,0.35
C00028678,0,0.337,2,0.35
C00028679,0,0.334,2,0.35
C00028680,0,0.349,2,0.35
C00028681,1,0.328,2,0.35
C00028682,0,0.332,2,0.35
C00028683,0,0.324,2,0.35
C00028684,0,0.308,2,0.35
C00028685,1,0.336,2,0.35
C00028686,0,0.336,2,0.35
C00028687,0,0.326,2,0.35
C00028688,1,0.317,2,0.35
C00028689,0,0.32,2,0.35
C00028690,1,0.319,2,0.35
C00028691,1,0.354,2,0.35
C00028692,0,0.351,2,0.35
C00028693,0,0.346,2,0.35
C00028694,0,0.323,2,0.35
C00028695,1,0.346,2,0.35
C00028696,1,0.342,2,0.35
C00028697,0,0.333,2,0.35
C00028698,1,0.316,2,0.35
C00028699,0,0.32,2,0.35
C00028700,0,0.323,2,0.35
C00028701,0,0.323,2,0.35
C00028702,1,0.34,2,0.35
C00028703,0,0.325,2,0.35
C00028704,0,0.353,2,0.35
C00028705,0,0.346,2,0.35
C00028706,1,0.327,2,0.35
C00028707,1,0.33,2,0.35
C00028708,0,0.327,2,0.35
C00028709,0,0.294,2,0.35
C00028710,0,0.328,2,0.35
C00028711,0,0.32,2,0.35
C00028712,0,0.326,2,0.35
C00028713,0,0.33,2,0.35
C00028714,0,0.315,2,0.35
C00028715,1,0.316,2,0.35
C00028716,0,0.341,2,0.35
C00028717,0,0.32,2,0.35
C00028718,0,0.338,2,0.35
C00028719,1,0.348,2,0.35
C00028720,0,0.355,2,0.35
C00028721,0,0.324,2,0.35
C00028722,0,0.317,2,0.35
C00028723,0,0.314,2,0.35
C00028724,1,0.343,2,0.35
C00028725,0,0.323,2,0.35
C00028726,0,0.329,2,0.35
C00028727,0,0.336,2,0.35
C00028728,0,0.348,2,0.35
C00028729,1,0.329,2,0.35
C00028730,0,0.322,2,0.35
C00028731,0,0.338,2,0.35
C00028732,0,0.331,2,0.35
C00028733,0,0.334,2,0.35
C00028734,0,0.336,2,0.35
C00028735,1,0.343,2,0.35
C00028736,0,0.305,2,0.35
C00028737,0,0.328,2,0.35
C00028738,0,0.331,2,0.35
C00028739,1,0.335,2,0.35
C00028740,0,0.31,2,0.35
C00028741,0,0.317,2,0.35
C00028742,0,0.329,2,0.35
C00028743,0,0.354,2,0.35
C00028744,0,0.321,2,0.35
C00028745,1,0.323,2,0.35
C00028746,0,0.344,2,0.35
C00028747,1,0.35,2,0.35
C00028748,0,0.323,2,0.35
C00028749,1,0.316,2,0.35
C00028750,0,0.323,2,0.35
C00028751,0,0.318,2,0.35
C00028752,1,0.326,2,0.35
C00028753,0,0.325,2,0.35
C00028754,0,0.351,2,0.35
C00028755,1,0.325,2,0.35
C00028756,1,0.289,2,0.35
C00028757,1,0.329,2,0.35
C00028758,0,0.295,2,0.35
C00028759,0,0.299,2,0.35
C00028760,0,0.35,2,0.35
C00028761,0,0.335,2,0.35
C00028762,0,0.33,2,0.35
C00028763,1,0.339,2,0.35
C00028764,1,0.324,2,0.35
C00028765,0,0.325,2,0.35
C00028766,0,0.308,2,0.35
C00028767,0,0.314,2,0.35
C00028768,0,0.321,2,0.35
C00028769,1,0.35,2,0.35
C00028770,0,0.316,2,0.35
C00028771,0,0.328,2,0.35
C00028772,1,0.338,2,0.35
C00028773,1,0.329,2,0.35
C00028774,0,0.302,2,0.35
C00028775,0,0.345,2,0.35
C00028776,0,0.319,2,0.35
C00028777,0,0.337,2,0.35
C00028778,0,0.305,2,0.35
C00028779,0,0.305,2,0.35
C00028780,1,0.327,2,0.35
C00028781,0,0.321,2,0.35
C00028782,0,0.309,2,0.35
C00028783,1,0.348,2,0.35
C00028784,0,0.304,2,0.35
C00028785,0,0.312,2,0.35
C00028786,0,0.337,2,0.35
C00028787,0,0.359,2,0.35
C00028788,0,0.316,2,0.35
C00028789,0,0.3,2,0.35
C00028790,0,0.353,2,0.35
C00028791,1,0.311,2,0.35
C00028792,1,0.322,2,0.35
C00028793,0,0.307,2,0.35
C00028794,1,0.326,2,0.35
C00028795,0,0.307,2,0.35
C00028796,0,0.35,2,0.35
C00028797,0,0.361,2,0.35
C00028798,0,0.305,2,0.35
C00028799,0,0.323,2,0.35
C00028800,1,0.338,2,0.35
C00028801,0,0.317,2,0.35
C00028802,0,0.332,2,0.35
C00028803,0,0.309,2,0.35
C00028804,1,0.34,2,0.35
C00028805,0,0.359,2,0.35
C00028806,1,0.36,2,0.35
C00028807,0,0.321,2,0.35
C00028808,1,0.347,2,0.35
C00028809,0,0.344,2,0.35
C00028810,0,0.317,2,0.35
C00028811,0,0.297,2,0.35
C00028812,0,0.316,2,0.35
C00028813,0,0.327,2,0.35
C00028814,0,0.35,2,0.35
C00028815,0,0.338,2,0.35
C00028816,0,0.332,2,0.35
C00028817,0,0.341,2,0.35
C00028818,1,0.316,2,0.35
C00028819,1,0.32,2,0.35
C00028820,1,0.361,2,0.35
C00028821,0,0.325,2,0.35
C00028822,0,0.323,2,0.35
C00028823,1,0.357,2,0.35
C00028824,1,0.324,2,0.35
C00028825,1,0.343,2,0.35
C00028826,0,0.33,2,0.35
C00028827,0,0.335,2,0.35
C00028828,1,0.333,2,0.35
C00028829,0,0.335,2,0.35
C00028830,0,0.338,2,0.35
C00028831,1,0.334,2,0.35
C00028832,1,0.329,2,0.35
C00028833,0,0.312,2,0.35
C00028834,0,0.356,2,0.35
C00028835,1,0.315,2,0.35
C00028836,0,0.325,2,0.35
C00028837,1,0.361,2,0.35
C00028838,0,0.334,2,0.35
C00028839,0,0.338,2,0.35
C00028840,1,0.328,2,0.35
C00028841,1,0.347,2,0.35
C00028842,0,0.317,2,0.35
C00028843,0,0.331,2,0.35
C00028844,0,0.334,2,0.35
C00028845,0,0.327,2,0.35
C00028846,1,0.357,2,0.35
C00028847,0,0.305,2,0.35
C00028848,1,0.348,2,0.35
C00028849,1,0.314,2,0.35
C00028850,0,0.333,2,0.35
C00028851,0,0.336,2,0.35
C00028852,1,0.34,2,0.35
C00028853,0,0.328,2,0.35
C00028854,1,0.326,2,0.35
C00028855,0,0.313,2,0.35
C00028856,0,0.314,2,0.35
C00028857,0,0.331,2,0.35
C00028858,0,0.298,2,0.35
C00028859,1,0.341,2,0.35
C00028860,0,0.33,2,0.35
C00028861,0,0.343,2,0.35
C00028862,0,0.326,2,0.35
C00028863,0,0.322,2,0.35
C00028864,1,0.34,2,0.35
C00028865,1,0.308,2,0.35
C00028866,0,0.341,2,0.35
C00028867,1,0.338,2,0.35
C00028868,0,0.32,2,0.35
C00028869,0,0.337,2,0.35
C00028870,0,0.326,2,0.35
C00028871,1,0.307,2,0.35
C00028872,0,0.324,2,0.35
C00028873,1,0.338,2,0.35
C00028874,0,0.361,2,0.35
C00028875,0,0.292,2,0.35
C00028876,0,0.316,2,0.35
C00028877,0,0.331,2,0.35
C00028878,0,0.346,2,0.35
C00028879,1,0.275,2,0.35
C00028880,0,0.347,2,0.35
C00028881,0,0.334,2,0.35
C00028882,1,0.346,2,0.35
C00028883,0,0.308,2,0.35
C00028884,1,0.353,2,0.35
C00028885,0,0.341,2,0.35
C00028886,1,0.302,2,0.35
C00028887,0,0.35,2,0.35
C00028888,0,0.321,2,0.35
C00028889,0,0.339,2,0.35
C00028890,0,0.335,2,0.35
C00028891,0,0.331,2,0.35
C00028892,0,0.317,2,0.35
C00028893,0,0.308,2,0.35
C00028894,0,0.33,2,0.35
C00028895,1,0.332,2,0.35
C00028896,0,0.342,2,0.35
C00028897,0,0.326,2,0.35
C00028898,0,0.33,2,0.35
C00028899,0,0.299,2,0.35
C00028900,1,0.349,2,0.35
C00028901,1,0.299,2,0.35
C00028902,0,0.32,2,0.35
C00028903,0,0.334,2,0.35
C00028904,0,0.326,2,0.35
C00028905,1,0.319,2,0.35
C00028906,1,0.325,2,0.35
C00028907,0,0.313,2,0.35
C00028908,1,0.313,2,0.35
C00028909,0,0.295,2,0.35
C00028910,0,0.311,2,0.35
C00028911,0,0.315,2,0.35
C00028912,0,0.298,2,0.35
C00028913,0,0.314,2,0.35
C00028914,0,0.331,2,0.35
C00028915,0,0.345,2,0.35
C00028916,0,0.33,2,0.35
C00028917,0,0.335,2,0.35
C00028918,0,0.325,2,0.35
C00028919,1,0.307,2,0.35
C00028920,0,0.346,2,0.35
C00028921,0,0.345,2,0.35
C00028922,0,0.318,2,0.35
C00028923,0,0.326,2,0.35
C00028924,0,0.32,2,0.35
C00028925,0,0.302,2,0.35
C00028926,0,0.35,2,0.35
C00028927,0,0.336,2,0.35
C00028928,1,0.354,2,0.35
C00028929,0,0.317,2,0.35
C00028930,0,0.341,2,0.35
C00028931,0,0.317,2,0.35
C00028932,1,0.323,2,0.35
C00028933,1,0.32,2,0.35
C00028934,1,0.319,2,0.35
C00028935,1,0.359,2,0.35
C00028936,0,0.361,2,0.35
C00028937,0,0.35,2,0.35
C00028938,1,0.343,2,0.35
C00028939,0,0.331,2,0.35
C00028940,1,0.319,2,0.35
C00028941,0,0.342,2,0.35
C00028942,0,0.303,2,0.35
C00028943,0,0.32,2,0.35
C00028944,0,0.333,2,0.35
C00028945,0,0.328,2,0.35
C00028946,0,0.303,2,0.35
C00028947,0,0.323,2,0.35
C00028948,0,0.316,2,0.35
C00028949,1,0.321,2,0.35
C00028950,1,0.298,2,0.35
C00028951,1,0.335,2,0.35
C00028952,0,0.338,2,0.35
C00028953,0,0.343,2,0.35
C00028954,0,0.319,2,0.35
C00028955,0,0.351,2,0.35
C00028956,0,0.338,2,0.35
C00028957,1,0.33,2,0.35
C00028958,0,0.327,2,0.35
C00028959,0,0.347,2,0.35
C00028960,0,0.355,2,0.35
C00028961,0,0.336,2,0.35
C00028962,0,0.301,2,0.35
C00028963,1,0.31,2,0.35
C00028964,1,0.331,2,0.35
C00028965,1,0.34,2,0.35
C00028966,1,0.292,2,0.35
C00028967,0,0.315,2,0.35
C00028968,1,0.326,2,0.35
C00028969,1,0.308,2,0.35
C00028970,0,0.32,2,0.35
C00028971,1,0.318,2,0.35
C00028972,1,0.324,2,0.35
C00028973,0,0.341,2,0.35
C00028974,0,0.313,2,0.35
C00028975,0,0.341,2,0.35
C00028976,1,0.319,2,0.35
C00028977,1,0.324,2,0.35
C00028978,0,0.338,2,0.35
C00028979,0,0.367,2,0.35
C00028980,0,0.339,2,0.35
C00028981,0,0.326,2,0.35
C00028982,1,0.33,2,0.35
C00028983,0,0.335,2,0.35
C00028984,0,0.341,2,0.35
C00028985,0,0.336,2,0.35
C00028986,0,0.332,2,0.35
C00028987,1,0.339,2,0.35
C00028988,0,0.336,2,0.35
C00028989,0,0.346,2,0.35
C00028990,1,0.314,2,0.35
C00028991,0,0.305,2,0.35
C00028992,0,0.331,2,0.35
C00028993,0,0.319,2,0.35
C00028994,1,0.348,2,0.35
C00028995,0,0.315,2,0.35
C00028996,0,0.326,2,0.35
C00028997,0,0.363,2,0.35
C00028998,1,0.304,2,0.35
C00028999,0,0.321,2,0.35
C00029000,1,0.308,2,0.35
C00029001,1,0.331,2,0.35
C00029002,1,0.322,2,0.35
C00029003,0,0.336,2,0.35
C00029004,0,0.348,2,0.35
C00029005,1,0.306,2,0.35
C00029006,1,0.303,2,0.35
C00029007,1,0.328,2,0.35
C00029008,1,0.364,2,0.35
C00029009,0,0.347,2,0.35
C00029010,0,0.325,2,0.35
C00029011,1,0.326,2,0.35
C00029012,0,0.328,2,0.35
C00029013,1,0.329,2,0.35
C00029014,1,0.328,2,0.35
C00029015,0,0.344,2,0.35
C00029016,0,0.328,2,0.35
C00029017,1,0.358,2,0.35
C00029018,1,0.352,2,0.35
C00029019,0,0.342,2,0.35
C00029020,0,0.309,2,0.35
C00029021,1,0.337,2,0.35
C00029022,1,0.287,2,0.35
C00029023,1,0.335,2,0.35
C00029024,0,0.345,2,0.35
C00029025,0,0.324,2,0.35
C00029026,0,0.339,2,0.35
C00029027,1,0.309,2,0.35
C00029028,0,0.317,2,0.35
C00029029,0,0.322,2,0.35
C00029030,0,0.346,2,0.35
C00029031,0,0.34,2,0.35
C00029032,0,0.324,2,0.35
C00029033,1,0.362,2,0.35
C00029034,0,0.347,2,0.35
C00029035,0,0.335,2,0.35
C00029036,0,0.319,2,0.35
C00029037,1,0.311,2,0.35
C00029038,0,0.328,2,0.35
C00029039,0,0.322,2,0.35
C00029040,0,0.342,2,0.35
C00029041,1,0.332,2,0.35
C00029042,1,0.302,2,0.35
C00029043,0,0.324,2,0.35
C00029044,0,0.334,2,0.35
C00029045,0,0.318,2,0.35
C00029046,1,0.335,2,0.35
C00029047,0,0.314,2,0.35
C00029048,1,0.329,2,0.35
C00029049,1,0.297,2,0.35
C00029050,1,0.344,2,0.35
C00029051,0,0.321,2,0.35
C00029052,0,0.319,2,0.35
C00029053,0,0.304,2,0.35
C00029054,1,0.344,2,0.35
C00029055,1,0.355,2,0.35
C00029056,0,0.357,2,0.35
C00029057,1,0.329,2,0.35
C00029058,0,0.327,2,0.35
C00029059,0,0.316,2,0.35
C00029060,0,0.354,2,0.35
C00029061,1,0.305,2,0.35
C00029062,0,0.321,2,0.35
C00029063,0,0.376,2,0.35
C00029064,0,0.311,2,0.35
C00029065,0,0.337,2,0.35
C00029066,0,0.342,2,0.35
C00029067,0,0.32,2,0.35
C00029068,1,0.322,2,0.35
C00029069,1,0.353,2,0.35
C00029070,0,0.322,2,0.35
C00029071,1,0.343,2,0.35
C00029072,1,0.323,2,0.35
C00029073,1,0.301,2,0.35
C00029074,0,0.295,2,0.35
C00029075,1,0.332,2,0.35
C00029076,0,0.309,2,0.35
C00029077,0,0.326,2,0.35
C00029078,1,0.328,2,0.35
C00029079,0,0.331,2,0.35
C00029080,1,0.348,2,0.35
C00029081,0,0.368,2,0.35
C00029082,0,0.321,2,0.35
C00029083,0,0.35,2,0.35
C00029084,1,0.322,2,0.35
C00029085,0,0.289,2,0.35
C00029086,1,0.327,2,0.35
C00029087,1,0.338,2,0.35
C00029088,0,0.319,2,0.35
C00029089,0,0.325,2,0.35
C00029090,1,0.356,2,0.35
C00029091,1,0.332,2,0.35
C00029092,0,0.351,2,0.35
C00029093,0,0.337,2,0.35
C00029094,0,0.332,2,0.35
C00029095,1,0.333,2,0.35
C00029096,0,0.353,2,0.35
C00029097,0,0.309,2,0.35
C00029098,0,0.345,2,0.35
C00029099,1,0.338,2,0.35
C00029100,0,0.33,2,0.35
C00029101,1,0.331,2,0.35
C00029102,0,0.302,2,0.35
C00029103,0,0.33,2,0.35
C00029104,0,0.316,2,0.35
C00029105,1,0.356,2,0.35
C00029106,1,0.355,2,0.35
C00029107,0,0.318,2,0.35
C00029108,0,0.347,2,0.35
C00029109,0,0.331,2,0.35
C00029110,0,0.308,2,0.35
C00029111,1,0.339,2,0.35
C00029112,0,0.325,2,0.35
C00029113,1,0.326,2,0.35
C00029114,0,0.325,2,0.35
C00029115,1,0.316,2,0.35
C00029116,1,0.336,2,0.35
C00029117,1,0.306,2,0.35
C00029118,0,0.301,2,0.35
C00029119,1,0.285,2,0.35
C00029120,1,0.325,2,0.35
C00029121,0,0.326,2,0.35
C00029122,1,0.356,2,0.35
C00029123,1,0.308,2,0.35
C00029124,0,0.335,2,0.35
C00029125,0,0.339,2,0.35
C00029126,0,0.321,2,0.35
C00029127,0,0.286,2,0.35
C00029128,1,0.313,2,0.35
C00029129,1,0.334,2,0.35
C00029130,0,0.323,2,0.35
C00029131,0,0.312,2,0.35
C00029132,0,0.317,2,0.35
C00029133,0,0.299,2,0.35
C00029134,1,0.365,2,0.35
C00029135,0,0.305,2,0.35
C00029136,0,0.346,2,0.35
C00029137,0,0.335,2,0.35
C00029138,1,0.327,2,0.35
C00029139,0,0.336,2,0.35
C00029140,0,0.341,2,0.35
C00029141,1,0.325,2,0.35
C00029142,1,0.3,2,0.35
C00029143,1,0.329,2,0.35
C00029144,0,0.295,2,0.35
C00029145,0,0.315,2,0.35
C00029146,0,0.31,2,0.35
C00029147,0,0.325,2,0.35
C00029148,0,0.324,2,0.35
C00029149,0,0.318,2,0.35
C00029150,0,0.31,2,0.35
C00029151,1,0.34,2,0.35
C00029152,1,0.36,2,0.35
C00029153,0,0.321,2,0.35
C00029154,0,0.321,2,0.35
C00029155,0,0.307,2,0.35
C00029156,0,0.321,2,0.35
C00029157,0,0.303,2,0.35
C00029158,1,0.361,2,0.35
C00029159,1,0.322,2,0.35
C00029160,1,0.331,2,0.35
C00029161,0,0.335,2,0.35
C00029162,1,0.301,2,0.35
C00029163,1,0.335,2,0.35
C00029164,0,0.325,2,0.35
C00029165,0,0.332,2,0.35
C00029166,0,0.343,2,0.35
C00029167,0,0.323,2,0.35
C00029168,1,0.312,2,0.35
C00029169,1,0.313,2,0.35
C00029170,1,0.344,2,0.35
C00029171,0,0.339,2,0.35
C00029172,0,0.319,2,0.35
C00029173,0,0.338,2,0.35
C00029174,0,0.324,2,0.35
C00029175,1,0.335,2,0.35
C00029176,0,0.325,2,0.35
C00029177,0,0.318,2,0.35
C00029178,0,0.315,2,0.35
C00029179,1,0.314,2,0.35
C00029180,0,0.315,2,0.35
C00029181,0,0.328,2,0.35
C00029182,1,0.329,2,0.35
C00029183,0,0.328,2,0.35
C00029184,0,0.328,2,0.35
C00029185,0,0.326,2,0.35
C00029186,0,0.316,2,0.35
C00029187,0,0.328,2,0.35
C00029188,0,0.328,2,0.35
C00029189,0,0.322,2,0.35
C00029190,0,0.324,2,0.35
C00029191,0,0.313,2,0.35
C00029192,0,0.349,2,0.35
C00029193,1,0.338,2,0.35
C00029194,1,0.332,2,0.35
C00029195,1,0.31,2,0.35
C00029196,1,0.319,2,0.35
C00029197,0,0.32,2,0.35
C00029198,0,0.333,2,0.35
C00029199,0,0.351,2,0.35
C00029200,1,0.319,2,0.35
C00029201,0,0.29,2,0.35
C00029202,1,0.362,2,0.35
C00029203,0,0.304,2,0.35
C00029204,0,0.334,2,0.35
C00029205,1,0.332,2,0.35
C00029206,0,0.31,2,0.35
C00029207,1,0.342,2,0.35
C00029208,0,0.331,2,0.35
C00029209,1,0.367,2,0.35
C00029210,0,0.315,2,0.35
C00029211,0,0.331,2,0.35
C00029212,1,0.328,2,0.35
C00029213,0,0.329,2,0.35
C00029214,0,0.316,2,0.35
C00029215,0,0.306,2,0.35
C00029216,1,0.33,2,0.35
C00029217,1,0.306,2,0.35
C00029218,0,0.33,2,0.35
C00029219,1,0.301,2,0.35
C00029220,1,0.29,2,0.35
C00029221,0,0.336,2,0.35
C00029222,1,0.336,2,0.35
C00029223,0,0.334,2,0.35
C00029224,1,0.294,2,0.35
C00029225,0,0.331,2,0.35
C00029226,1,0.341,2,0.35
C00029227,0,0.325,2,0.35
C00029228,0,0.327,2,0.35
C00029229,1,0.281,2,0.35
C00029230,1,0.336,2,0.35
C00029231,0,0.326,2,0.35
C00029232,0,0.36,2,0.35
C00029233,1,0.349,2,0.35
C00029234,0,0.336,2,0.35
C00029235,0,0.336,2,0.35
C00029236,0,0.331,2,0.35
C00029237,0,0.341,2,0.35
C00029238,1,0.33,2,0.35
C00029239,0,0.341,2,0.35
C00029240,0,0.306,2,0.35
C00029241,0,0.33,2,0.35
C00029242,1,0.321,2,0.35
C00029243,0,0.319,2,0.35
C00029244,0,0.325,2,0.35
C00029245,1,0.324,2,0.35
C00029246,0,0.321,2,0.35
C00029247,1,0.329,2,0.35
C00029248,0,0.32,2,0.35
C00029249,1,0.332,2,0.35
C00029250,0,0.333,2,0.35
C00029251,0,0.325,2,0.35
C00029252,0,0.307,2,0.35
C00029253,0,0.307,2,0.35
C00029254,1,0.326,2,0.35
C00029255,0,0.314,2,0.35
C00029256,1,0.354,2,0.35
C00029257,0,0.314,2,0.35
C00029258,1,0.341,2,0.35
C00029259,1,0.344,2,0.35
C00029260,0,0.318,2,0.35
C00029261,0,0.305,2,0.35
C00029262,1,0.379,2,0.35
C00029263,1,0.327,2,0.35
C00029264,0,0.298,2,0.35
C00029265,0,0.324,2,0.35
C00029266,1,0.325,2,0.35
C00029267,0,0.329,2,0.35
C00029268,1,0.339,2,0.35
C00029269,1,0.308,2,0.35
C00029270,1,0.293,2,0.35
C00029271,1,0.316,2,0.35
C00029272,1,0.345,2,0.35
C00029273,0,0.312,2,0.35
C00029274,1,0.336,2,0.35
C00029275,0,0.333,2,0.35
C00029276,0,0.313,2,0.35
C00029277,0,0.321,2,0.35
C00029278,0,0.355,2,0.35
C00029279,0,0.324,2,0.35
C00029280,0,0.314,2,0.35
C00029281,0,0.342,2,0.35
C00029282,0,0.33,2,0.35
C00029283,0,0.308,2,0.35
C00029284,1,0.356,2,0.35
C00029285,0,0.331,2,0.35
C00029286,1,0.329,2,0.35
C00029287,1,0.319,2,0.35
C00029288,1,0.315,2,0.35
C00029289,0,0.334,2,0.35
C00029290,0,0.314,2,0.35
C00029291,0,0.338,2,0.35
C00029292,0,0.288,2,0.35
C00029293,1,0.342,2,0.35
C00029294,0,0.328,2,0.35
C00029295,1,0.34,2,0.35
C00029296,0,0.322,2,0.35
C00029297,1,0.324,2,0.35
C00029298,0,0.319,2,0.35
C00029299,1,0.344,2,0.35
C00029300,1,0.301,2,0.35
C00029301,0,0.324,2,0.35
C00029302,0,0.325,2,0.35
C00029303,0,0.344,2,0.35
C00029304,0,0.315,2,0.35
C00029305,0,0.317,2,0.35
C00029306,1,0.33,2,0.35
C00029307,0,0.347,2,0.35
C00029308,0,0.329,2,0.35
C00029309,0,0.344,2,0.35
C00029310,0,0.35,2,0.35
C00029311,1,0.315,2,0.35
C00029312,0,0.314,2,0.35
C00029313,0,0.368,2,0.35
C00029314,0,0.33,2,0.35
C00029315,1,0.323,2,0.35
C00029316,0,0.304,2,0.35
C00029317,1,0.33,2,0.35
C00029318,0,0.313,2,0.35
C00029319,1,0.307,2,0.35
C00029320,0,0.33,2,0.35
C00029321,1,0.312,2,0.35
C00029322,1,0.348,2,0.35
C00029323,0,0.334,2,0.35
C00029324,0,0.338,2,0.35
C00029325,1,0.346,2,0.35
C00029326,0,0.311,2,0.35
C00029327,1,0.312,2,0.35
C00029328,1,0.316,2,0.35
C00029329,0,0.336,2,0.35
C00029330,0,0.332,2,0.35
C00029331,0,0.318,2,0.35
C00029332,0,0.332,2,0.35
C00029333,0,0.303,2,0.35
C00029334,1,0.364,2,0.35
C00029335,0,0.337,2,0.35
C00029336,1,0.291,2,0.35
C00029337,0,0.325,2,0.35
C00029338,0,0.32,2,0.35
C00029339,0,0.322,2,0.35
C00029340,0,0.342,2,0.35
C00029341,0,0.344,2,0.35
C00029342,1,0.371,2,0.35
C00029343,0,0.322,2,0.35
C00029344,0,0.319,2,0.35
C00029345,1,0.316,2,0.35
C00029346,1,0.337,2,0.35
C00029347,0,0.327,2,0.35
C00029348,0,0.326,2,0.35
C00029349,0,0.312,2,0.35
C00029350,0,0.306,2,0.35
C00029351,0,0.316,2,0.35
C00029352,0,0.34,2,0.35
C00029353,0,0.311,2,0.35
C00029354,1,0.343,2,0.35
C00029355,0,0.319,2,0.35
C00029356,0,0.326,2,0.35
C00029357,1,0.317,2,0.35
C00029358,0,0.35,2,0.35
C00029359,1,0.337,2,0.35
C00029360,1,0.313,2,0.35
C00029361,1,0.33,2,0.35
C00029362,1,0.328,2,0.35
C00029363,0,0.335,2,0.35
C00029364,1,0.334,2,0.35
C00029365,1,0.35,2,0.35
