id_cliente,fecha_alta,ingreso_mensual,region,segmento
C00021302,2018-07-04,821684,VIII,mass
C00021303,2018-11-13,817331,VI,mass
C00021304,2023-12-20,2053127,XI,pyme
C00021305,2018-08-23,2053426,VII,mass_affluent
C00021306,2022-02-08,625124,III,mass
C00021307,2019-12-11,3281926,XII,affluent
C00021308,2020-01-01,908427,XII,mass
C00021309,2023-07-07,3239033,IV,pyme
C00021310,2021-01-11,844255,XI,mass
C00021311,2020-06-08,1141730,IX,pyme
C00021312,2024-11-23,2866416,V,affluent
C00021313,2022-10-21,1206996,II,affluent
C00021314,2021-06-19,705635,X,mass
C00021315,2019-03-06,3517638,XI,affluent
C00021316,2023-10-07,1934712,XV,mass_affluent
C00021317,2023-06-03,610175,VIII,mass
C00021318,2022-10-09,1282170,VIII,mass
C00021319,2024-09-09,669379,IX,mass_affluent
C00021320,2022-02-04,2917044,XV,pyme
C00021321,2021-09-16,1723159,IV,mass_affluent
C00021322,2022-01-17,916004,III,mass
C00021323,2022-11-17,1643369,VI,mass_affluent
C00021324,2022-12-13,793417,RM,mass
C00021325,2020-05-28,1196322,X,mass
C00021326,2024-11-07,927640,VIII,mass_affluent
C00021327,2022-02-25,1284763,XVI,mass_affluent
C00021328,2019-05-07,1506918,RM,mass_affluent
C00021329,2020-08-10,739034,V,mass
C00021330,2019-08-11,541646,XI,mass
C00021331,2021-11-21,1753896,VIII,mass_affluent
C00021332,2019-09-29,837912,II,mass
C00021333,2021-11-24,4399642,VII,pyme
C00021334,2022-04-21,3360776,VII,pyme
C00021335,2022-09-02,3989781,XVI,affluent
C00021336,2024-06-10,3951290,XIV,affluent
C00021337,2021-08-16,523640,XIV,mass
C00021338,2022-12-12,694993,XV,mass
C00021339,2018-08-01,2608891,VII,affluent
C00021340,2020-12-28,1060685,XIV,mass
C00021341,2024-04-06,3101952,VI,affluent
C00021342,2018-04-01,791793,IX,mass
C00021343,2021-11-03,2899112,XVI,affluent
C00021344,2021-12-24,1059416,VIII,mass
C00021345,2025-04-01,1974624,X,affluent
C00021346,2021-11-10,802135,X,mass
C00021347,2020-10-13,2231294,VII,mass_affluent
C00021348,2021-03-28,3081937,X,pyme
C00021349,2019-06-09,700783,XII,mass
C00021350,2022-11-25,862585,XVI,mass
C00021351,2022-06-22,431454,XI,mass
C00021352,2018-11-09,1153732,XIV,mass_affluent
C00021353,2022-12-06,1331989,X,mass_affluent
C00021354,2023-04-28,938297,IV,mass_affluent
C00021355,2024-09-06,964209,IX,mass
C00021356,2020-02-14,500545,XII,mass
C00021357,2018-08-24,4164641,III,affluent
C00021358,2022-07-18,1757017,IV,mass_affluent
C00021359,2018-02-12,631197,VIII,mass
C00021360,2024-03-06,666727,XII,mass
C00021361,2023-03-15,792161,XIV,mass
C00021362,2019-05-22,3875059,V,affluent
C00021363,2021-08-26,1454966,V,mass_affluent
C00021364,2021-01-24,1988112,XIV,mass_affluent
C00021365,2019-07-27,1482882,X,mass_affluent
C00021366,2022-10-17,3619809,IX,affluent
C00021367,2024-10-21,1155988,XI,mass
C00021368,2022-10-18,848186,III,mass
C00021369,2021-06-04,531478,XVI,mass
C00021370,2024-04-22,2244553,VIII,pyme
C00021371,2024-01-27,2457138,XIV,mass_affluent
C00021372,2021-12-08,667385,XII,mass
C00021373,2019-05-02,1147333,V,affluent
C00021374,2023-04-05,557353,XII,mass
C00021375,2022-07-01,735243,IX,mass
C00021376,2018-03-29,1730354,V,mass_affluent
C00021377,2022-10-08,3843332,IX,pyme
C00021378,2019-04-04,591237,RM,mass
C00021379,2021-09-17,1126273,III,mass
C00021380,2025-05-28,3333105,III,pyme
C00021381,2022-02-25,2017824,V,mass_affluent
C00021382,2021-08-31,1980464,VII,mass_affluent
C00021383,2024-02-04,698881,II,mass
C00021384,2018-03-28,1244255,III,mass
C00021385,2019-05-08,1122340,II,mass
C00021386,2018-04-21,818365,XV,mass
C00021387,2025-06-17,4388126,IX,affluent
C00021388,2023-09-11,2806759,XVI,mass_affluent
C00021389,2025-02-03,3980630,V,affluent
C00021390,2020-05-08,318092,XIV,mass
C00021391,2018-12-23,394690,RM,mass
C00021392,2020-01-16,1645589,RM,mass_affluent
C00021393,2021-04-30,574608,VIII,mass
C00021394,2024-05-23,619483,IV,mass
C00021395,2023-09-22,861005,XV,mass
C00021396,2023-09-09,708557,XI,mass
C00021397,2022-07-17,1016594,V,mass
C00021398,2021-01-11,1048125,XV,mass
C00021399,2023-11-17,1980426,II,affluent
C00021400,2018-02-24,873173,XV,mass
C00021401,2018-06-09,1257848,II,mass_affluent
C00021402,2025-03-06,1866155,VI,mass_affluent
C00021403,2020-05-01,748377,III,mass
C00021404,2024-10-18,1035713,XIV,mass
C00021405,2023-05-04,783129,III,mass
C00021406,2024-06-05,1194675,VIII,mass
C00021407,2019-11-04,867191,XVI,mass
C00021408,2023-04-29,668229,X,pyme
C00021409,2019-09-02,941648,XVI,mass
C00021410,2022-04-23,725071,V,mass
C00021411,2020-07-24,300000,XV,pyme
C00021412,2024-03-27,1337502,IV,mass_affluent
C00021413,2025-06-30,1776275,XVI,mass_affluent
C00021414,2021-02-06,994206,XI,mass
C00021415,2022-12-15,3667160,XVI,affluent
C00021416,2022-12-08,1490401,VIII,mass_affluent
C00021417,2018-01-13,1315039,XI,mass_affluent
C00021418,2020-01-20,1047331,XI,mass_affluent
C00021419,2018-08-16,1010206,XV,mass
C00021420,2025-05-10,3343047,XI,pyme
C00021421,2022-10-06,1791974,V,pyme
C00021422,2018-08-14,2237568,XV,mass_affluent
C00021423,2019-04-26,1027035,IV,mass
C00021424,2023-10-27,1960553,XVI,mass_affluent
C00021425,2019-01-09,794821,XI,mass
C00021426,2020-01-07,2505323,XI,mass_affluent
C00021427,2024-01-23,597796,III,mass
C00021428,2023-08-26,871955,VI,affluent
C00021429,2018-11-14,3593533,VII,pyme
C00021430,2020-06-08,1041550,XI,mass
C00021431,2022-09-07,1927468,XV,mass_affluent
C00021432,2020-02-04,4246152,VIII,affluent
C00021433,2025-01-22,1090378,XIV,mass
C00021434,2024-04-24,1103475,XI,mass
C00021435,2021-01-13,900073,VII,mass
C00021436,2020-08-06,3400973,XV,affluent
C00021437,2025-05-17,838751,XVI,mass
C00021438,2020-08-03,1072463,XII,mass
C00021439,2020-12-17,629783,V,mass
C00021440,2019-07-02,768839,RM,mass
C00021441,2021-01-17,539051,III,mass
C00021442,2020-02-20,1830125,X,mass_affluent
C00021443,2024-12-04,1213040,II,mass
C00021444,2021-12-13,1097757,V,mass_affluent
C00021445,2022-03-02,683819,II,mass_affluent
C00021446,2022-10-15,2946255,III,affluent
C00021447,2018-03-28,879590,XI,mass
C00021448,2024-01-10,1423568,XIV,mass_affluent
C00021449,2021-08-08,902447,III,mass_affluent
C00021450,2019-09-28,1076594,V,mass
C00021451,2024-10-20,885030,VI,mass
C00021452,2020-04-16,1251620,XII,mass
C00021453,2020-10-12,1988281,V,mass_affluent
C00021454,2022-07-04,590221,VI,mass
C00021455,2021-04-09,3080124,XVI,pyme
C00021456,2023-06-22,3597573,XV,affluent
C00021457,2022-08-04,2317835,XI,mass_affluent
C00021458,2023-07-17,1813807,II,pyme
C00021459,2024-04-20,877101,IX,mass_affluent
C00021460,2020-06-11,808988,IX,mass
C00021461,2018-02-26,751378,XII,mass
C00021462,2024-06-19,2778949,RM,affluent
C00021463,2023-01-07,884123,VII,mass
C00021464,2023-02-22,300000,X,pyme
C00021465,2018-06-23,517706,X,mass
C00021466,2018-12-29,831447,X,mass
C00021467,2022-10-12,1459094,XI,mass_affluent
C00021468,2023-04-22,5003813,VIII,affluent
C00021469,2022-06-02,3011841,VII,affluent
C00021470,2023-07-13,461254,VIII,mass
C00021471,2023-06-21,626542,XVI,mass
C00021472,2023-05-17,1996341,X,mass_affluent
C00021473,2019-05-26,2196594,XV,pyme
C00021474,2021-01-20,300000,RM,mass
C00021475,2023-02-26,1833348,VI,mass_affluent
C00021476,2022-05-27,1086618,XV,mass
C00021477,2018-11-25,1446596,VIII,mass_affluent
C00021478,2022-04-06,662990,XVI,mass
C00021479,2020-04-28,3521476,XVI,pyme
C00021480,2018-02-07,301823,XIV,mass
C00021481,2018-04-06,1878674,VI,mass_affluent
C00021482,2022-04-01,1520430,RM,mass_affluent
C00021483,2022-12-20,1021012,V,mass
C00021484,2020-12-22,517218,X,mass
C00021485,2019-10-06,1471029,XI,mass_affluent
C00021486,2024-04-30,1986705,XII,mass_affluent
C00021487,2024-05-23,1774640,RM,mass_affluent
C00021488,2023-04-20,300000,IV,mass_affluent
C00021489,2021-03-14,1013419,XIV,mass
C00021490,2019-05-24,3779481,XIV,pyme
C00021491,2020-10-14,905668,XIV,mass
C00021492,2019-02-20,1535630,VI,mass_affluent
C00021493,2019-08-01,3707212,VIII,pyme
C00021494,2025-03-09,2649617,VIII,pyme
C00021495,2024-07-06,355641,XVI,mass
C00021496,2019-12-26,616446,V,mass
C00021497,2020-10-10,2274069,XI,mass_affluent
C00021498,2021-12-15,741089,VII,mass
C00021499,2018-04-03,1616356,RM,mass_affluent
C00021500,2022-01-04,382630,XIV,mass
C00021501,2024-09-16,935425,XV,mass
C00021502,2024-10-19,950945,III,mass
C00021503,2023-10-14,2643095,XVI,mass_affluent
C00021504,2020-01-19,1903429,II,mass_affluent
C00021505,2021-01-02,1041855,XVI,mass
C00021506,2021-11-13,345242,VII,mass
C00021507,2023-10-05,660502,III,mass
C00021508,2020-02-20,2558611,IX,mass_affluent
C00021509,2021-09-10,1952549,XV,mass_affluent
C00021510,2023-06-15,3483821,XI,affluent
C00021511,2021-10-12,4696186,XIV,pyme
C00021512,2020-03-06,590460,XII,mass
C00021513,2018-08-03,3387134,XVI,affluent
C00021514,2023-09-12,923382,VI,mass
C00021515,2019-01-03,1436042,X,mass_affluent
C00021516,2018-08-08,445738,II,mass
C00021517,2019-02-15,2249762,XI,mass_affluent
C00021518,2020-06-17,1549344,RM,mass_affluent
C00021519,2024-01-07,912309,XV,mass
C00021520,2021-07-10,2317279,XI,affluent
C00021521,2022-10-13,2280347,VII,affluent
C00021522,2021-11-17,2103980,XVI,pyme
C00021523,2021-06-29,743384,IV,mass
C00021524,2020-08-13,3846326,XVI,pyme
C00021525,2024-11-18,1693464,VIII,mass_affluent
C00021526,2022-04-01,1006091,XI,mass_affluent
C00021527,2021-08-15,424714,II,mass
C00021528,2019-10-21,3939591,VI,affluent
C00021529,2019-11-21,2022891,X,mass_affluent
C00021530,2020-01-08,1347626,X,mass_affluent
C00021531,2019-02-14,1746889,II,pyme
C00021532,2020-04-28,813628,XV,mass
C00021533,2022-12-07,1529702,VII,mass_affluent
C00021534,2021-12-31,870281,IX,mass
C00021535,2022-05-22,1067510,IV,mass
C00021536,2019-07-01,1047317,VI,mass
C00021537,2019-02-12,1017035,II,mass
C00021538,2021-12-31,546164,VII,mass
C00021539,2024-11-08,931880,X,mass
C00021540,2021-06-04,884040,XV,mass
C00021541,2022-06-19,860390,IV,mass_affluent
C00021542,2021-06-21,706661,VI,mass
C00021543,2024-07-16,924272,VIII,mass
C00021544,2021-02-10,446127,IV,mass
C00021545,2020-03-25,651642,IX,mass
C00021546,2019-08-13,823457,XV,mass
C00021547,2021-02-11,1995044,XII,pyme
C00021548,2022-11-23,2040698,VIII,mass_affluent
C00021549,2021-04-15,984874,XV,mass
C00021550,2023-10-16,473343,II,mass
C00021551,2024-12-18,584593,II,mass
C00021552,2023-01-14,2070911,X,mass_affluent
C00021553,2022-08-18,3184431,XIV,pyme
C00021554,2019-11-21,300000,X,mass
C00021555,2023-08-12,1156447,XVI,mass
C00021556,2022-12-30,1507512,XIV,mass_affluent
C00021557,2020-09-09,790690,XIV,mass
C00021558,2018-01-25,578741,XII,mass
C00021559,2022-08-31,2131496,XIV,mass_affluent
C00021560,2018-12-14,1760080,XV,mass_affluent
C00021561,2018-05-20,766159,X,mass
C00021562,2020-02-11,300000,IV,affluent
C00021563,2019-09-28,678043,V,mass
C00021564,2022-07-04,527781,X,mass
C00021565,2023-08-21,1304318,IX,mass_affluent
C00021566,2022-09-02,1057245,XI,mass_affluent
C00021567,2019-03-31,1900025,VII,mass_affluent
C00021568,2019-05-28,2274291,II,mass_affluent
C00021569,2023-01-22,1463227,IV,mass_affluent
C00021570,2023-09-13,1842644,V,affluent
C00021571,2021-04-29,1321530,II,mass_affluent
C00021572,2023-07-24,689725,VIII,mass
C00021573,2025-01-01,2287413,XI,mass_affluent
C00021574,2021-08-07,810560,II,mass
C00021575,2024-06-01,2225306,RM,mass_affluent
C00021576,2023-12-19,445962,III,mass
C00021577,2024-04-20,800764,VII,mass
C00021578,2023-08-29,979924,RM,mass_affluent
C00021579,2021-08-15,1437143,VI,mass_affluent
C00021580,2023-03-08,925604,III,mass
C00021581,2020-12-02,423464,XVI,mass
C00021582,2024-10-04,2453724,XI,affluent
C00021583,2019-11-14,2270678,XI,pyme
C00021584,2018-09-16,846330,XI,mass
C00021585,2024-01-10,412375,III,mass
C00021586,2019-03-11,902385,III,mass
C00021587,2020-10-03,911161,III,mass
C00021588,2021-06-09,1048630,XII,mass
C00021589,2020-09-13,1406984,V,affluent
C00021590,2020-02-18,719840,XVI,mass
C00021591,2018-11-29,795211,XVI,mass
C00021592,2024-06-26,846946,V,mass
C00021593,2019-12-18,817050,XI,mass
C00021594,2022-05-26,660437,XI,mass
C00021595,2023-03-17,824555,II,mass
C00021596,2023-02-05,1515120,X,mass
C00021597,2020-04-11,1783483,XI,mass_affluent
C00021598,2024-12-19,413048,XIV,mass
C00021599,2024-07-17,2259745,X,mass_affluent
C00021600,2023-04-27,4656140,III,affluent
C00021601,2024-08-31,1006881,XII,mass
C00021602,2025-06-26,1123612,VIII,mass
C00021603,2020-10-06,5336865,VIII,affluent
C00021604,2023-10-19,871424,XIV,mass
C00021605,2020-06-04,1064740,RM,mass
C00021606,2022-12-27,4522074,V,affluent
C00021607,2024-11-23,1115698,IV,mass_affluent
C00021608,2020-05-03,4308966,XIV,pyme
C00021609,2023-08-21,850266,VI,mass
C00021610,2023-08-18,1041913,VII,mass
C00021611,2020-11-17,1030099,III,mass
C00021612,2021-03-29,631610,VIII,mass
C00021613,2023-02-12,1140998,VIII,mass
C00021614,2025-02-03,691661,VII,mass
C00021615,2021-09-23,869439,X,mass
C00021616,2024-07-04,1008182,VII,mass
C00021617,2018-10-20,943198,III,mass
C00021618,2018-08-07,658373,IV,mass
C00021619,2024-01-05,859253,XIV,mass_affluent
C00021620,2025-05-05,593630,XIV,mass
C00021621,2022-02-05,1861607,V,mass_affluent
C00021622,2021-02-08,934159,V,mass
C00021623,2022-09-09,750661,II,mass
C00021624,2020-05-11,2222842,VIII,pyme
C00021625,2018-08-31,2128181,VII,pyme
C00021626,2020-08-07,527348,II,mass
C00021627,2024-07-10,1029042,III,mass
C00021628,2019-07-12,1894138,XIV,affluent
C00021629,2020-07-19,830991,VIII,mass
C00021630,2020-12-09,1118239,VIII,mass
C00021631,2018-10-13,790963,VIII,mass
C00021632,2024-11-05,1195813,XIV,mass
C00021633,2023-10-19,965965,XVI,mass_affluent
C00021634,2020-12-25,836021,XI,mass_affluent
C00021635,2021-09-15,300000,VI,mass
C00021636,2025-06-16,988832,III,mass
C00021637,2021-05-17,307150,II,mass
C00021638,2023-08-27,2294898,IX,mass_affluent
C00021639,2018-07-17,4733648,XV,affluent
C00021640,2022-07-11,866688,X,mass
C00021641,2025-03-02,1095465,RM,mass_affluent
C00021642,2019-10-26,335876,II,mass
C00021643,2020-09-06,1699427,IX,mass_affluent
C00021644,2019-09-02,795836,VI,mass
C00021645,2019-06-15,858288,XII,mass
C00021646,2021-06-07,933948,XII,mass
C00021647,2024-12-10,1905679,VI,affluent
C00021648,2022-01-12,745494,IV,mass
C00021649,2024-09-26,837754,XI,mass
C00021650,2019-12-05,5279244,IV,affluent
C00021651,2025-05-31,1892214,V,mass_affluent
C00021652,2023-04-15,837389,VIII,mass
C00021653,2022-07-26,546771,X,mass
C00021654,2022-03-14,4279275,RM,affluent
C00021655,2023-04-01,1223041,VIII,mass
C00021656,2020-10-03,423417,XII,mass
C00021657,2021-02-13,338261,XVI,mass
C00021658,2019-09-20,815301,XVI,mass
C00021659,2024-08-20,1404194,XI,mass_affluent
C00021660,2021-08-11,4418449,XVI,affluent
C00021661,2022-01-20,517644,III,mass
C00021662,2025-01-26,1366669,VIII,pyme
C00021663,2019-11-13,735851,III,mass_affluent
C00021664,2022-05-20,999236,VII,mass_affluent
C00021665,2022-01-19,840727,XIV,mass
C00021666,2021-06-09,419503,X,mass
C00021667,2025-04-23,3118704,XIV,mass_affluent
C00021668,2023-08-31,300000,III,mass_affluent
C00021669,2020-12-28,663413,XI,mass
C00021670,2025-02-22,857693,RM,mass
C00021671,2018-11-23,1120244,XVI,mass
C00021672,2021-09-09,545722,VII,mass
C00021673,2022-08-31,338451,III,mass
C00021674,2024-02-29,542961,XII,mass
C00021675,2025-02-27,1258302,VIII,mass
C00021676,2018-11-25,957034,VII,affluent
C00021677,2021-05-26,4044022,VI,affluent
C00021678,2021-09-26,871277,VIII,mass
C00021679,2023-01-16,899922,X,mass
C00021680,2024-10-26,1099796,III,mass
C00021681,2024-02-17,613358,IV,mass
C00021682,2024-05-22,3977570,IV,affluent
C00021683,2022-08-22,839428,V,mass
C00021684,2024-07-26,1684798,IX,affluent
C00021685,2020-10-20,776621,V,mass
C00021686,2018-02-01,2447766,XV,pyme
C00021687,2022-12-14,300000,VIII,mass_affluent
C00021688,2020-06-30,1009527,V,mass_affluent
C00021689,2019-10-27,3084190,XV,pyme
C00021690,2018-02-24,836519,X,mass
C00021691,2018-10-25,1062713,VIII,mass
C00021692,2024-04-28,1121606,VII,mass
C00021693,2023-11-24,2107077,V,affluent
C00021694,2021-08-31,2262025,XII,affluent
C00021695,2021-03-27,406280,III,mass
C00021696,2018-04-01,1754934,IX,mass_affluent
C00021697,2025-04-04,663221,XV,mass
C00021698,2019-01-25,1091674,VI,mass
C00021699,2024-02-28,2018542,III,mass_affluent
C00021700,2024-11-14,922935,VI,mass
C00021701,2025-04-05,689860,VI,mass
C00021702,2020-12-05,2046241,IX,mass_affluent
C00021703,2023-06-20,799389,V,mass
C00021704,2019-10-19,860004,II,mass
C00021705,2020-08-16,316250,IV,mass
C00021706,2019-08-28,894733,II,mass
C00021707,2023-08-05,1521558,IV,mass_affluent
C00021708,2021-02-17,2884447,XI,affluent
C00021709,2024-03-25,653271,XVI,mass
C00021710,2020-11-28,1455272,XII,affluent
C00021711,2023-04-21,1469927,IX,mass_affluent
C00021712,2018-07-18,832060,IV,affluent
C00021713,2024-10-03,1383056,III,mass_affluent
C00021714,2020-04-25,657991,VI,mass
C00021715,2018-04-05,2154759,RM,mass_affluent
C00021716,2023-09-19,1267345,IX,mass
C00021717,2020-09-22,418894,XII,mass
C00021718,2024-06-21,995436,XII,mass
C00021719,2023-12-15,632610,IX,mass
C00021720,2021-06-18,680283,VIII,mass
C00021721,2023-10-04,2503435,XI,affluent
C00021722,2019-03-30,1123937,XV,mass
C00021723,2020-06-26,770262,V,mass
C00021724,2021-05-28,3002175,XIV,pyme
C00021725,2024-07-02,381277,VII,mass
C00021726,2019-11-18,512618,XIV,mass
C00021727,2021-12-07,2441608,VIII,affluent
C00021728,2020-03-13,2497352,VIII,pyme
C00021729,2018-09-09,1834169,RM,mass_affluent
C00021730,2018-01-06,652730,IX,mass
C00021731,2023-12-16,1149538,XII,mass
C00021732,2025-04-21,2721989,XVI,affluent
C00021733,2021-12-11,2305759,VII,affluent
C00021734,2018-06-13,1014620,XV,mass
C00021735,2025-03-17,3704928,II,affluent
C00021736,2018-12-02,599665,RM,mass_affluent
C00021737,2018-01-31,1195587,XIV,mass
C00021738,2021-08-01,662819,RM,mass
C00021739,2023-05-16,744463,XIV,mass
C00021740,2021-01-26,1437647,IX,pyme
C00021741,2018-03-31,690871,VII,mass
C00021742,2018-03-25,638246,II,mass_affluent
C00021743,2023-11-21,871744,IV,mass
C00021744,2023-08-12,1177904,II,mass_affluent
C00021745,2024-08-04,719363,XI,mass
C00021746,2025-06-03,3667962,XII,pyme
C00021747,2024-07-01,910186,V,mass
C00021748,2018-07-12,1490134,RM,mass_affluent
C00021749,2020-07-26,2475831,VI,mass_affluent
C00021750,2024-09-04,503242,VI,mass
C00021751,2023-02-10,2559824,IV,pyme
C00021752,2022-08-17,1113403,X,mass
C00021753,2019-09-21,4507922,XIV,affluent
C00021754,2022-01-13,425788,V,mass
C00021755,2021-10-17,1124462,XVI,mass_affluent
C00021756,2024-10-15,3845817,XIV,pyme
C00021757,2019-07-31,2517163,V,affluent
C00021758,2022-04-14,810431,IX,mass
C00021759,2020-02-21,674814,VII,mass
C00021760,2023-04-29,2972449,XV,affluent
C00021761,2023-11-12,300000,VII,mass
C00021762,2022-11-15,2023768,RM,pyme
C00021763,2018-03-26,781858,IV,mass
C00021764,2022-09-24,685062,VII,mass
C00021765,2018-05-12,1553721,X,mass_affluent
C00021766,2023-12-16,467247,IX,mass
C00021767,2019-08-23,867468,XVI,mass
C00021768,2024-03-13,1212139,XVI,mass
C00021769,2022-01-23,4050052,IV,pyme
C00021770,2019-01-02,1851807,VIII,mass_affluent
C00021771,2022-03-14,2814102,XVI,pyme
C00021772,2020-09-11,621793,VII,mass
C00021773,2024-01-27,676089,VII,mass
C00021774,2022-07-19,1015990,VIII,mass
C00021775,2021-07-01,763721,III,mass
C00021776,2021-11-22,1328301,XIV,mass
C00021777,2021-02-26,363124,VIII,mass
C00021778,2021-09-30,747666,X,mass
C00021779,2019-09-06,1219283,XII,mass_affluent
C00021780,2018-02-07,993807,XII,mass
C00021781,2020-10-02,1047264,II,mass
C00021782,2022-10-17,478125,VI,mass
C00021783,2024-09-03,464561,II,mass
C00021784,2019-07-17,1113152,IV,mass_affluent
C00021785,2021-06-03,3549154,VII,affluent
C00021786,2018-07-11,3436721,V,affluent
C00021787,2021-01-20,392205,XIV,mass
C00021788,2024-01-03,873446,XII,mass
C00021789,2018-07-09,3158343,XVI,affluent
C00021790,2019-05-29,2429498,X,pyme
C00021791,2022-10-26,947150,RM,mass
C00021792,2024-03-29,856815,X,mass
C00021793,2020-11-11,1540447,III,mass_affluent
C00021794,2024-02-25,3899625,RM,pyme
C00021795,2023-02-12,1182125,IX,mass
C00021796,2024-02-28,697502,XI,mass
C00021797,2018-05-04,2936276,XV,affluent
C00021798,2018-09-12,1836008,XI,mass_affluent
C00021799,2018-11-19,752871,II,mass
C00021800,2018-11-05,974041,VI,mass
C00021801,2023-10-01,1564670,XI,mass_affluent
C00021802,2019-10-29,1888132,XII,mass_affluent
C00021803,2025-04-22,1835558,III,mass_affluent
C00021804,2021-05-12,778995,IX,mass
C00021805,2023-01-08,1024186,XII,mass
C00021806,2023-03-02,1856040,III,mass_affluent
C00021807,2019-11-14,1379670,XVI,mass
C00021808,2022-12-16,340900,XVI,mass
C00021809,2021-10-25,966518,RM,mass
C00021810,2018-07-18,1060744,IV,mass
C00021811,2024-01-31,2613684,XIV,mass_affluent
C00021812,2018-01-13,671283,XI,mass
C00021813,2020-01-23,1555557,XI,mass_affluent
C00021814,2024-11-03,1269698,III,mass_affluent
C00021815,2020-12-08,1244363,XII,mass
C00021816,2022-01-08,2230326,III,affluent
C00021817,2022-08-24,677532,XIV,mass
C00021818,2023-05-27,1544996,V,affluent
C00021819,2018-04-13,300000,RM,mass
C00021820,2019-08-19,2508169,XI,pyme
C00021821,2018-11-18,774447,RM,mass
C00021822,2024-07-26,1384601,XII,mass_affluent
