id_cliente,id_cuenta,limite,apr
C00030674,T00030674,1716437,0.2969
C00030675,T00030675,2225068,0.2695
C00030676,T00030676,5000000,0.2319
C00030677,T00030677,2923319,0.2055
C00030678,T00030678,3464520,0.2726
C00030679,T00030679,4809880,0.2398
C00030680,T00030680,3497789,0.2692
C00030681,T00030681,1685237,0.2621
C00030682,T00030682,892844,0.3208
C00030683,T00030683,5000000,0.2286
C00030684,T00030684,4442808,0.2625
C00030685,T00030685,2150140,0.3453
C00030686,T00030686,1737878,0.3081
C00030687,T00030687,2097290,0.318
C00030688,T00030688,5000000,0.2628
C00030689,T00030689,2381027,0.3008
C00030690,T00030690,5000000,0.3318
C00030691,T00030691,2545885,0.3082
C00030692,T00030692,5000000,0.2205
C00030693,T00030693,1816068,0.3012
C00030694,T00030694,4002079,0.2545
C00030695,T00030695,2462551,0.3365
C00030696,T00030696,2740123,0.3109
C00030697,T00030697,1070998,0.2691
C00030698,T00030698,5000000,0.2675
C00030699,T00030699,2915916,0.3403
C00030700,T00030700,2363300,0.3151
C00030701,T00030701,1958141,0.2446
C00030702,T00030702,3821638,0.2977
C00030703,T00030703,1921327,0.3412
C00030704,T00030704,3771375,0.2359
C00030705,T00030705,2293555,0.2727
C00030706,T00030706,2588597,0.2781
C00030707,T00030707,1301540,0.3263
C00030708,T00030708,4140312,0.2507
C00030709,T00030709,3575233,0.2788
C00030710,T00030710,1623832,0.296
C00030711,T00030711,2556503,0.2603
C00030712,T00030712,3592813,0.3073
C00030713,T00030713,5000000,0.3031
C00030714,T00030714,1792167,0.2806
C00030715,T00030715,1499973,0.3309
C00030716,T00030716,1239513,0.2373
C00030717,T00030717,5000000,0.2206
C00030718,T00030718,2963577,0.2363
C00030719,T00030719,1001398,0.2604
C00030720,T00030720,3984070,0.2444
C00030721,T00030721,1358565,0.2356
C00030722,T00030722,1040914,0.2629
C00030723,T00030723,1776944,0.3067
C00030724,T00030724,5000000,0.2623
C00030725,T00030725,5000000,0.2531
C00030726,T00030726,723749,0.3491
C00030727,T00030727,1681182,0.3058
C00030728,T00030728,1526514,0.2934
C00030729,T00030729,2676621,0.3048
C00030730,T00030730,1217622,0.255
C00030731,T00030731,1863781,0.2544
C00030732,T00030732,1524386,0.3429
C00030733,T00030733,3278678,0.259
C00030734,T00030734,1659438,0.233
C00030735,T00030735,1768088,0.2577
C00030736,T00030736,2730337,0.2343
C00030737,T00030737,894091,0.2563
C00030738,T00030738,3137759,0.2605
C00030739,T00030739,2189858,0.2551
C00030740,T00030740,1216490,0.2592
C00030741,T00030741,2194669,0.3245
C00030742,T00030742,1164542,0.2955
C00030743,T00030743,2888834,0.2783
C00030744,T00030744,1316950,0.2936
C00030745,T00030745,2080124,0.3472
C00030746,T00030746,3833306,0.2766
C00030747,T00030747,2782187,0.2963
C00030748,T00030748,5000000,0.2242
C00030749,T00030749,5000000,0.2819
C00030750,T00030750,1677705,0.2612
C00030751,T00030751,3653867,0.3255
C00030752,T00030752,767731,0.269
C00030753,T00030753,1234166,0.2434
C00030754,T00030754,1714074,0.2488
C00030755,T00030755,1749218,0.2878
C00030756,T00030756,2807508,0.3386
C00030757,T00030757,1899099,0.2915
C00030758,T00030758,983588,0.2425
C00030759,T00030759,4580363,0.2475
C00030760,T00030760,5000000,0.2617
C00030761,T00030761,2592806,0.308
C00030762,T00030762,5000000,0.2441
C00030763,T00030763,2013272,0.3461
C00030764,T00030764,1972169,0.2618
C00030765,T00030765,3408494,0.3025
C00030766,T00030766,1495043,0.3261
C00030767,T00030767,5000000,0.3294
C00030768,T00030768,691152,0.2883
C00030769,T00030769,2362855,0.2793
C00030770,T00030770,2866510,0.2553
C00030771,T00030771,2372147,0.2429
C00030772,T00030772,3536299,0.323
C00030773,T00030773,2957129,0.3413
C00030774,T00030774,5000000,0.3222
C00030775,T00030775,2872103,0.2497
C00030776,T00030776,5000000,0.3221
C00030777,T00030777,1707733,0.2672
C00030778,T00030778,5000000,0.2877
C00030779,T00030779,4668148,0.241
C00030780,T00030780,2145132,0.2429
C00030781,T00030781,2012642,0.3469
C00030782,T00030782,816656,0.2694
C00030783,T00030783,1839992,0.2716
C00030784,T00030784,5000000,0.2345
C00030785,T00030785,2564669,0.3144
C00030786,T00030786,917781,0.2535
C00030787,T00030787,2974587,0.3227
C00030788,T00030788,3712629,0.231
C00030789,T00030789,5000000,0.2272
C00030790,T00030790,5000000,0.252
C00030791,T00030791,5000000,0.2669
C00030792,T00030792,2982726,0.3173
C00030793,T00030793,3793370,0.2156
C00030794,T00030794,2876047,0.2957
C00030795,T00030795,2262025,0.3038
C00030796,T00030796,3586138,0.2395
C00030797,T00030797,5000000,0.2378
C00030798,T00030798,5000000,0.2796
C00030799,T00030799,1938195,0.3131
C00030800,T00030800,5000000,0.2306
C00030801,T00030801,3243420,0.2285
C00030802,T00030802,1501183,0.2576
C00030803,T00030803,1932305,0.2965
C00030804,T00030804,1099889,0.3465
C00030805,T00030805,2608394,0.3152
C00030806,T00030806,4412446,0.2948
C00030807,T00030807,5000000,0.2643
C00030808,T00030808,5000000,0.2956
C00030809,T00030809,5000000,0.3393
C00030810,T00030810,3486893,0.3122
C00030811,T00030811,3842379,0.2427
C00030812,T00030812,5000000,0.3056
C00030813,T00030813,3713808,0.2607
C00030814,T00030814,1216788,0.3451
C00030815,T00030815,3994222,0.2291
C00030816,T00030816,5000000,0.255
C00030817,T00030817,3431294,0.3091
C00030818,T00030818,1578604,0.3096
C00030819,T00030819,3021076,0.3266
C00030820,T00030820,4128588,0.294
C00030821,T00030821,5000000,0.328
C00030822,T00030822,5000000,0.3084
C00030823,T00030823,5000000,0.3045
C00030824,T00030824,2985135,0.2303
C00030825,T00030825,2913991,0.2959
C00030826,T00030826,5000000,0.2634
C00030827,T00030827,1856801,0.2782
C00030828,T00030828,3800233,0.2367
C00030829,T00030829,2574450,0.2661
C00030830,T00030830,5000000,0.3129
C00030831,T00030831,2566090,0.2937
C00030832,T00030832,660296,0.2979
C00030833,T00030833,1673208,0.3223
C00030834,T00030834,4541810,0.2894
C00030835,T00030835,3390268,0.323
C00030836,T00030836,1432229,0.2644
C00030837,T00030837,2505911,0.2637
C00030838,T00030838,2590605,0.3185
C00030839,T00030839,5000000,0.2668
C00030840,T00030840,5000000,0.3094
C00030841,T00030841,4099407,0.2184
C00030842,T00030842,1096416,0.2921
C00030843,T00030843,3895471,0.2409
C00030844,T00030844,1091949,0.2958
C00030845,T00030845,5000000,0.289
C00030846,T00030846,3456747,0.2489
C00030847,T00030847,928843,0.3124
C00030848,T00030848,3830706,0.2589
C00030849,T00030849,1955645,0.2458
C00030850,T00030850,3163258,0.2973
C00030851,T00030851,2408550,0.2234
C00030852,T00030852,2001675,0.3103
C00030853,T00030853,2657796,0.2991
C00030854,T00030854,2068190,0.2893
C00030855,T00030855,958127,0.2944
C00030856,T00030856,4259441,0.2261
C00030857,T00030857,3052136,0.2529
C00030858,T00030858,2887496,0.2449
C00030859,T00030859,4616410,0.3048
C00030860,T00030860,3445037,0.2383
C00030861,T00030861,3649173,0.2819
C00030862,T00030862,2138179,0.282
C00030863,T00030863,1376789,0.2712
C00030864,T00030864,3100438,0.2725
C00030865,T00030865,1777347,0.3076
C00030866,T00030866,2713325,0.3444
C00030867,T00030867,2649955,0.3228
C00030868,T00030868,2377982,0.3462
C00030869,T00030869,809834,0.3214
C00030870,T00030870,2948895,0.3162
C00030871,T00030871,1596909,0.235
C00030872,T00030872,1207222,0.3397
C00030873,T00030873,4286070,0.3283
C00030874,T00030874,1272224,0.267
C00030875,T00030875,5000000,0.2707
C00030876,T00030876,2531976,0.2216
C00030877,T00030877,3362062,0.2408
C00030878,T00030878,1897227,0.2873
C00030879,T00030879,2122556,0.3282
C00030880,T00030880,1990076,0.2897
C00030881,T00030881,1061019,0.2637
C00030882,T00030882,5000000,0.2809
C00030883,T00030883,1266941,0.3248
C00030884,T00030884,2172341,0.3188
C00030885,T00030885,2977445,0.2451
C00030886,T00030886,5000000,0.2618
C00030887,T00030887,5000000,0.2584
C00030888,T00030888,1952627,0.2413
C00030889,T00030889,5000000,0.2311
C00030890,T00030890,2169896,0.2844
C00030891,T00030891,1907810,0.2313
C00030892,T00030892,1118780,0.2515
C00030893,T00030893,2323503,0.3166
C00030894,T00030894,1624210,0.2606
C00030895,T00030895,2925707,0.3206
C00030896,T00030896,2639035,0.2325
C00030897,T00030897,1332782,0.291
C00030898,T00030898,905155,0.2818
C00030899,T00030899,5000000,0.2663
C00030900,T00030900,956835,0.2372
C00030901,T00030901,697845,0.3456
C00030902,T00030902,3085119,0.2288
C00030903,T00030903,5000000,0.2999
C00030904,T00030904,4954382,0.2419
C00030905,T00030905,1042744,0.2608
C00030906,T00030906,1987613,0.2457
C00030907,T00030907,812298,0.3318
C00030908,T00030908,1602228,0.2362
C00030909,T00030909,1950893,0.3298
C00030910,T00030910,1756993,0.3436
C00030911,T00030911,2306779,0.327
C00030912,T00030912,609984,0.288
C00030913,T00030913,3907203,0.3268
C00030914,T00030914,2040442,0.2712
C00030915,T00030915,5000000,0.2755
C00030916,T00030916,5000000,0.2694
C00030917,T00030917,2772106,0.3475
C00030918,T00030918,2719930,0.2691
C00030919,T00030919,5000000,0.2569
C00030920,T00030920,5000000,0.3392
C00030921,T00030921,2795532,0.2465
C00030922,T00030922,2169783,0.3278
C00030923,T00030923,5000000,0.3398
C00030924,T00030924,1712914,0.3211
C00030925,T00030925,5000000,0.241
C00030926,T00030926,2508951,0.3432
C00030927,T00030927,5000000,0.2466
C00030928,T00030928,5000000,0.2272
C00030929,T00030929,1163931,0.2696
C00030930,T00030930,3599546,0.2351
C00030931,T00030931,2512800,0.2559
C00030932,T00030932,1578731,0.2551
C00030933,T00030933,1474151,0.2895
C00030934,T00030934,4064134,0.3011
C00030935,T00030935,5000000,0.2511
C00030936,T00030936,3973956,0.229
C00030937,T00030937,2523457,0.297
C00030938,T00030938,2261093,0.2752
C00030939,T00030939,1321388,0.2908
C00030940,T00030940,2008612,0.3402
C00030941,T00030941,2937439,0.3248
C00030942,T00030942,2187506,0.3222
C00030943,T00030943,2496862,0.3037
C00030944,T00030944,2476948,0.2323
C00030945,T00030945,2871458,0.2653
C00030946,T00030946,1225230,0.2654
C00030947,T00030947,5000000,0.3071
C00030948,T00030948,1376870,0.3085
C00030949,T00030949,5000000,0.3155
C00030950,T00030950,1517017,0.3334
C00030951,T00030951,2507662,0.3164
C00030952,T00030952,5000000,0.2833
C00030953,T00030953,5000000,0.2418
C00030954,T00030954,5000000,0.2412
C00030955,T00030955,1330480,0.339
C00030956,T00030956,1692782,0.3183
C00030957,T00030957,3412168,0.2195
C00030958,T00030958,2843911,0.3492
C00030959,T00030959,3905229,0.2714
C00030960,T00030960,1546187,0.2956
C00030961,T00030961,1676335,0.346
C00030962,T00030962,2224470,0.2512
C00030963,T00030963,2103512,0.2604
C00030964,T00030964,2006260,0.311
C00030965,T00030965,5000000,0.2749
C00030966,T00030966,5000000,0.3059
C00030967,T00030967,2778334,0.3262
C00030968,T00030968,1872095,0.3398
C00030969,T00030969,2134223,0.2959
C00030970,T00030970,1469094,0.3189
C00030971,T00030971,2402455,0.2288
C00030972,T00030972,557284,0.243
C00030973,T00030973,4036267,0.2706
C00030974,T00030974,892749,0.2537
C00030975,T00030975,2070947,0.2752
C00030976,T00030976,2515576,0.2615
C00030977,T00030977,2423413,0.2322
C00030978,T00030978,1670328,0.271
C00030979,T00030979,1008565,0.3406
C00030980,T00030980,1176763,0.2767
C00030981,T00030981,902158,0.2553
C00030982,T00030982,3191807,0.2179
C00030983,T00030983,4042916,0.2523
C00030984,T00030984,2038017,0.3105
C00030985,T00030985,4624112,0.2528
C00030986,T00030986,1049687,0.2715
C00030987,T00030987,1260872,0.2976
C00030988,T00030988,4147061,0.2361
C00030989,T00030989,3620514,0.2642
C00030990,T00030990,5000000,0.3114
C00030991,T00030991,2115337,0.3159
C00030992,T00030992,1687376,0.2714
C00030993,T00030993,4490433,0.3239
C00030994,T00030994,1590479,0.2357
C00030995,T00030995,1649038,0.2571
C00030996,T00030996,3248710,0.2803
C00030997,T00030997,1894205,0.3146
C00030998,T00030998,972178,0.3176
C00030999,T00030999,972373,0.2802
C00031000,T00031000,5000000,0.2854
C00031001,T00031001,5000000,0.2463
C00031002,T00031002,3129436,0.3006
C00031003,T00031003,5000000,0.2867
C00031004,T00031004,3098973,0.2722
C00031005,T00031005,1825204,0.3225
C00031006,T00031006,1760585,0.3289
C00031007,T00031007,5000000,0.2426
C00031008,T00031008,4253888,0.2265
C00031009,T00031009,5000000,0.2956
C00031010,T00031010,1846511,0.2918
C00031011,T00031011,5000000,0.2305
C00031012,T00031012,1942040,0.2883
C00031013,T00031013,1348810,0.3258
C00031014,T00031014,1761303,0.3161
C00031015,T00031015,3366730,0.2667
C00031016,T00031016,1470061,0.2844
C00031017,T00031017,1020213,0.2877
C00031018,T00031018,2719276,0.288
C00031019,T00031019,3684664,0.2957
C00031020,T00031020,1439314,0.2946
C00031021,T00031021,4020397,0.2503
C00031022,T00031022,5000000,0.226
C00031023,T00031023,3496101,0.2901
C00031024,T00031024,3394039,0.2715
C00031025,T00031025,1605742,0.3496
C00031026,T00031026,5000000,0.2779
C00031027,T00031027,5000000,0.2426
C00031028,T00031028,1648249,0.3331
C00031029,T00031029,753936,0.3494
C00031030,T00031030,1235880,0.2429
C00031031,T00031031,5000000,0.2646
C00031032,T00031032,5000000,0.2512
C00031033,T00031033,5000000,0.2201
C00031034,T00031034,5000000,0.2813
C00031035,T00031035,3900689,0.3199
C00031036,T00031036,3370553,0.3034
C00031037,T00031037,844414,0.3127
C00031038,T00031038,1935543,0.2676
C00031039,T00031039,2643439,0.3461
C00031040,T00031040,1493813,0.3117
C00031041,T00031041,1849606,0.2965
C00031042,T00031042,3706475,0.2326
C00031043,T00031043,1354148,0.3458
C00031044,T00031044,5000000,0.2195
C00031045,T00031045,5000000,0.2488
C00031046,T00031046,1946620,0.2777
C00031047,T00031047,1845259,0.2684
C00031048,T00031048,1353101,0.3398
C00031049,T00031049,5000000,0.2036
C00031050,T00031050,4136055,0.2805
C00031051,T00031051,1850561,0.264
C00031052,T00031052,4354302,0.3183
C00031053,T00031053,5000000,0.2364
C00031054,T00031054,867746,0.3318
C00031055,T00031055,3456038,0.262
C00031056,T00031056,2069803,0.3156
C00031057,T00031057,1616393,0.2329
C00031058,T00031058,5000000,0.3314
C00031059,T00031059,1667700,0.314
C00031060,T00031060,5000000,0.2755
C00031061,T00031061,5000000,0.2582
C00031062,T00031062,2424282,0.2749
C00031063,T00031063,3118761,0.2258
C00031064,T00031064,2908030,0.2877
C00031065,T00031065,2358174,0.2655
C00031066,T00031066,2043950,0.287
C00031067,T00031067,5000000,0.2311
C00031068,T00031068,5000000,0.2918
C00031069,T00031069,1546358,0.2346
C00031070,T00031070,1098402,0.2465
C00031071,T00031071,3375828,0.3247
C00031072,T00031072,4806093,0.2672
C00031073,T00031073,464549,0.2826
C00031074,T00031074,1157741,0.3168
C00031075,T00031075,2867145,0.2404
C00031076,T00031076,1529546,0.3345
C00031077,T00031077,1898985,0.3088
C00031078,T00031078,2229274,0.3099
C00031079,T00031079,2631411,0.3227
C00031080,T00031080,2259247,0.2712
C00031081,T00031081,1510172,0.2534
C00031082,T00031082,1963404,0.3135
C00031083,T00031083,2048090,0.238
C00031084,T00031084,2050471,0.3089
C00031085,T00031085,1889233,0.2385
C00031086,T00031086,2332926,0.2716
C00031087,T00031087,1265115,0.2704
C00031088,T00031088,4052244,0.3062
C00031089,T00031089,4423709,0.2353
C00031090,T00031090,3161348,0.3116
C00031091,T00031091,2661256,0.3421
C00031092,T00031092,4126052,0.311
C00031093,T00031093,3441716,0.2797
C00031094,T00031094,5000000,0.2964
C00031095,T00031095,5000000,0.2287
C00031096,T00031096,4452116,0.2937
C00031097,T00031097,2344408,0.3394
C00031098,T00031098,5000000,0.2431
C00031099,T00031099,1193498,0.3336
C00031100,T00031100,5000000,0.2867
C00031101,T00031101,1012543,0.2972
C00031102,T00031102,1237035,0.2753
C00031103,T00031103,1191252,0.2643
C00031104,T00031104,2371068,0.2644
C00031105,T00031105,5000000,0.3388
C00031106,T00031106,3659647,0.242
C00031107,T00031107,5000000,0.2741
C00031108,T00031108,1753128,0.2877
C00031109,T00031109,3630175,0.2991
C00031110,T00031110,2504792,0.2759
C00031111,T00031111,5000000,0.2321
C00031112,T00031112,1781867,0.3013
C00031113,T00031113,5000000,0.3136
C00031114,T00031114,3820540,0.2883
C00031115,T00031115,2215911,0.2933
C00031116,T00031116,1386974,0.3337
C00031117,T00031117,1750692,0.3324
C00031118,T00031118,2561698,0.3031
C00031119,T00031119,2237113,0.2911
C00031120,T00031120,4785475,0.2437
C00031121,T00031121,2135542,0.28
C00031122,T00031122,5000000,0.3387
C00031123,T00031123,2372875,0.2854
C00031124,T00031124,2074107,0.3225
C00031125,T00031125,3527936,0.2383
C00031126,T00031126,2026818,0.2363
C00031127,T00031127,1668285,0.2613
C00031128,T00031128,2616966,0.2386
C00031129,T00031129,1854937,0.2392
C00031130,T00031130,4440498,0.2258
C00031131,T00031131,4322230,0.2572
C00031132,T00031132,1067804,0.2349
C00031133,T00031133,1651165,0.343
C00031134,T00031134,4923857,0.2679
C00031135,T00031135,1562014,0.3377
C00031136,T00031136,1446107,0.339
C00031137,T00031137,1152479,0.2933
C00031138,T00031138,2503810,0.336
C00031139,T00031139,2535942,0.3143
C00031140,T00031140,1073775,0.2705
C00031141,T00031141,3444269,0.2959
C00031142,T00031142,1621549,0.3072
C00031143,T00031143,3829077,0.3011
C00031144,T00031144,1640804,0.2865
C00031145,T00031145,2161830,0.2666
C00031146,T00031146,2580721,0.3284
C00031147,T00031147,5000000,0.2876
C00031148,T00031148,2398400,0.3156
C00031149,T00031149,2910578,0.2747
C00031150,T00031150,1595913,0.2626
C00031151,T00031151,3680171,0.3135
C00031152,T00031152,845106,0.3124
C00031153,T00031153,2621956,0.337
C00031154,T00031154,2146219,0.3315
C00031155,T00031155,1664271,0.2463
C00031156,T00031156,949518,0.3463
C00031157,T00031157,1721292,0.3303
C00031158,T00031158,1796842,0.3158
C00031159,T00031159,2307584,0.3194
C00031160,T00031160,1496578,0.3425
C00031161,T00031161,1758546,0.3207
C00031162,T00031162,2751639,0.241
C00031163,T00031163,5000000,0.2621
C00031164,T00031164,2128041,0.2355
C00031165,T00031165,2099482,0.331
C00031166,T00031166,5000000,0.2936
C00031167,T00031167,1571072,0.2374
C00031168,T00031168,2590329,0.2537
C00031169,T00031169,5000000,0.2901
C00031170,T00031170,3392375,0.3251
C00031171,T00031171,2693234,0.3126
C00031172,T00031172,1750168,0.3381
C00031173,T00031173,1032621,0.3347
C00031174,T00031174,808674,0.2684
C00031175,T00031175,2525939,0.2876
C00031176,T00031176,1934894,0.3072
C00031177,T00031177,3521438,0.2582
C00031178,T00031178,3286867,0.2352
C00031179,T00031179,2439235,0.3201
C00031180,T00031180,3213742,0.2747
C00031181,T00031181,4973491,0.3126
C00031182,T00031182,5000000,0.2236
C00031183,T00031183,4308825,0.2505
C00031184,T00031184,5000000,0.2652
C00031185,T00031185,2789524,0.2245
C00031186,T00031186,2450760,0.329
C00031187,T00031187,654622,0.3447
C00031188,T00031188,2033830,0.3473
C00031189,T00031189,3790918,0.2886
C00031190,T00031190,4550098,0.2369
C00031191,T00031191,990624,0.3172
C00031192,T00031192,1157821,0.3425
C00031193,T00031193,686309,0.2917
C00031194,T00031194,3177439,0.2583
C00031195,T00031195,1743830,0.2401
C00031196,T00031196,2922718,0.2593
C00031197,T00031197,1564178,0.2551
C00031198,T00031198,1329286,0.3312
C00031199,T00031199,3018017,0.2348
C00031200,T00031200,2780834,0.3496
C00031201,T00031201,5000000,0.2443
C00031202,T00031202,3278545,0.2639
C00031203,T00031203,5000000,0.228
C00031204,T00031204,5000000,0.3116
C00031205,T00031205,2950987,0.2623
C00031206,T00031206,1378101,0.2862
C00031207,T00031207,2876114,0.3025
C00031208,T00031208,996354,0.3004
C00031209,T00031209,2966436,0.2839
C00031210,T00031210,1467072,0.2566
C00031211,T00031211,5000000,0.3033
C00031212,T00031212,2989463,0.3274
C00031213,T00031213,5000000,0.2866
C00031214,T00031214,2553570,0.2378
C00031215,T00031215,2414501,0.3036
C00031216,T00031216,5000000,0.2793
C00031217,T00031217,2971827,0.2591
C00031218,T00031218,1575178,0.3138
C00031219,T00031219,5000000,0.2249
C00031220,T00031220,3550959,0.2623
C00031221,T00031221,1400469,0.308
C00031222,T00031222,3597796,0.2723
C00031223,T00031223,2286498,0.2585
